orderID,orderTime,userID,couponsReceived,couponID1,price1,basePrice1,reward1,premiumProduct1,brand1,productGroup1,categoryIDs1,couponID2,price2,basePrice2,reward2,premiumProduct2,brand2,productGroup2,categoryIDs2,couponID3,price3,basePrice3,reward3,premiumProduct3,brand3,productGroup3,categoryIDs3,coupon1Used,coupon2Used,coupon3Used,basketValue,couponsReceivedDate,couponsReceivedTime,couponsReceivedDoW,couponsReceivedWeekend,couponsReceivedFriSat,orderTimeDate,orderTimeTime,orderTimeDoW,orderTimeWeekend,orderTimeFriSat,batchID,couponsExpire,couponsSent,TimeBtwnSentRec,TimeBtwnRecExpire,TimeBtwnRecOrder,TimeBtwnOrderExpire
4854,2015-02-26 06:48:59,user2618,2015-02-26 06:18:57,cpn2599,3.57,0,0.94,0,brand3,prod70,cat8:cat24,cpn2547,5.51,0.92,1.57,0,brand3,prod13,cat3,cpn1015,8.8,0,1.57,0,brand3,prod55,cat5,1,0,0,210.25,2015-02-26,57,Thursday,0,0,2015-02-26,59,Thursday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,54.3155555555556,113.684444444444,0.500555555555556,113.183888888889
4855,2015-02-26 06:53:23,user2619,2015-02-26 05:39:22,cpn530,6.67,1.67,1.57,0,brand6,prod33,cat1,cpn1019,5.37,2.23,1.57,0,brand3,prod46,cat3,cpn2194,8.15,9.05,0.94,0,brand3,prod4,cat5:cat9,0,0,0,434.76,2015-02-26,22,Thursday,0,0,2015-02-26,23,Thursday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,53.6558333333333,114.344166666667,1.23361111111111,113.110555555556
4856,2015-02-26 07:08:46,user2620,2015-02-24 19:24:33,cpn572,4.4,2.44,1.57,0,brand2,prod30,cat1,cpn206,5,1.34,1.57,0,brand7,prod46,cat3,cpn3,12.92,12.92,2.2,0,brand3,prod3,cat5:cat4:cat2,0,0,0,106.1,2015-02-24,33,Tuesday,0,0,2015-02-26,46,Thursday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,19.4088888888889,148.591111111111,35.7369444444444,112.854166666667
4857,2015-02-26 07:30:13,user2621,2015-02-24 16:31:02,cpn635,4.91,8.18,1.57,0,brand2,prod40,cat1,cpn962,2.73,2.73,1.26,1,brand17,prod108,cat23:cat7,cpn1296,4.82,0,1.57,0,brand13,prod77,cat6,0,0,0,308.52,2015-02-24,2,Tuesday,0,0,2015-02-26,13,Thursday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,16.5169444444444,151.483055555556,38.9863888888889,112.496666666667
4858,2015-02-26 07:35:35,user2622,2015-02-25 18:21:03,cpn283,10.98,3.43,1.57,0,brand2,prod31,cat1,cpn1291,8.15,2.12,1.57,0,brand3,prod28,cat3,cpn1204,7.36,0,0.94,0,brand3,prod18,cat5:cat2,1,0,0,268.92,2015-02-25,3,Wednesday,0,0,2015-02-26,35,Thursday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,42.3505555555556,125.649444444444,13.2422222222222,112.407222222222
4859,2015-02-26 07:37:54,user2279,2015-02-26 07:22:21,cpn1703,3.89,0.78,0.94,0,brand3,prod164,cat8:cat4,cpn445,6.44,0.89,1.57,0,brand2,prod28,cat3,cpn496,4.58,4.58,1.26,0,brand5,prod44,cat5:cat2,0,0,0,94.19,2015-02-26,21,Thursday,0,0,2015-02-26,54,Thursday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,55.3722222222222,112.627777777778,0.259166666666667,112.368611111111
4860,2015-02-26 07:55:23,user354,2015-02-26 07:50:14,cpn1214,2.73,1.36,1.26,0,brand3,prod106,cat8,cpn157,2.73,0.45,0.63,0,brand2,prod11,cat3:cat4,cpn3097,4.58,1.83,2.51,0,brand2,prod14,cat5:cat2,0,0,0,186.03,2015-02-26,14,Thursday,0,0,2015-02-26,23,Thursday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,55.8369444444444,112.163055555556,0.0858333333333333,112.077222222222
4861,2015-02-26 08:08:57,user753,2015-02-24 16:57:37,cpn2643,2.73,2.73,1.26,0,brand6,prod38,cat1,cpn610,3.52,1.17,1.88,1,brand4,prod142,cat10:cat7,cpn3082,5.19,1.04,2.51,0,brand3,prod24,cat5,0,0,0,333.06,2015-02-24,37,Tuesday,0,0,2015-02-26,57,Thursday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,16.96,151.04,39.1888888888889,111.851111111111
4862,2015-02-26 08:21:20,user2623,2015-02-26 07:30:18,cpn3098,5.28,3519.56,2.2,1,brand4,prod118,cat27:cat11,cpn358,7.78,1.95,1.26,0,brand3,prod74,cat1,cpn949,4.58,4.58,1.26,0,brand2,prod13,cat3,0,0,0,216.36,2015-02-26,18,Thursday,0,0,2015-02-26,20,Thursday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,55.5047222222222,112.495277777778,0.850555555555556,111.644722222222
4863,2015-02-26 08:28:42,user511,2015-02-26 08:01:41,cpn681,2.5,4.17,0.94,0,brand14,prod1,cat1,cpn379,8.1,0.9,1.26,0,brand3,prod2,cat3:cat2:cat17,cpn53,4.58,3.06,1.57,0,brand5,prod39,cat5:cat18:cat2,0,0,1,248.04,2015-02-26,41,Thursday,0,0,2015-02-26,42,Thursday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,56.0277777777778,111.972222222222,0.450277777777778,111.521944444444
4864,2015-02-26 08:29:52,user332,2015-02-26 08:15:06,cpn1990,17.55,3.51,0.94,0,brand3,prod114,cat5,cpn3099,5.51,0,2.2,0,brand2,prod225,cat13,cpn2465,4.58,0.92,1.26,0,brand3,prod23,cat13,0,0,1,185.24,2015-02-26,6,Thursday,0,0,2015-02-26,52,Thursday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,56.2513888888889,111.748611111111,0.246111111111111,111.5025
4865,2015-02-26 08:36:03,user916,2015-02-24 15:48:30,cpn667,21.07,4.21,1.26,0,brand7,prod1,cat1,cpn996,5.37,0.89,1.88,0,brand3,prod13,cat3,cpn230,3.98,3.98,1.88,0,brand5,prod44,cat5:cat2,0,0,0,292.68,2015-02-24,30,Tuesday,0,0,2015-02-26,3,Thursday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,15.8080555555556,152.191944444444,40.7925,111.399444444444
4866,2015-02-26 08:41:09,user168,2015-02-26 08:17:47,cpn2021,8.01,8.01,0.94,0,brand2,prod40,cat1,cpn3100,3.24,1.3,1.26,0,brand3,prod37,cat5:cat2,cpn3101,3.33,8.34,1.57,0,brand3,prod115,cat13,0,0,0,224.14,2015-02-26,47,Thursday,0,0,2015-02-26,9,Thursday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,56.2961111111111,111.703888888889,0.389444444444444,111.314444444444
4867,2015-02-26 08:42:04,user777,2015-02-24 14:58:01,cpn1758,4.35,1.81,0.63,0,brand2,prod31,cat1,cpn2832,4.45,1.19,1.88,0,brand3,prod171,cat5:cat18,cpn956,3.43,1.29,1.57,0,brand3,prod103,cat5:cat19,0,0,0,343.94,2015-02-24,1,Tuesday,0,0,2015-02-26,4,Thursday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,14.9666666666667,153.033333333333,41.7341666666667,111.299166666667
4868,2015-02-26 08:45:04,user2023,2015-02-24 14:36:14,cpn3102,3.33,6.67,3.14,0,brand3,prod63,cat5,cpn1992,3.06,7.27,1.26,0,brand3,prod63,cat5:cat18,cpn3103,3.06,7.64,1.26,0,brand3,prod63,cat5,0,0,0,115.5,2015-02-24,14,Tuesday,0,0,2015-02-26,4,Thursday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,14.6036111111111,153.396388888889,42.1472222222222,111.249166666667
4869,2015-02-26 09:04:35,user584,2015-02-26 08:39:05,cpn852,6.44,2.14,0.94,0,brand3,prod74,cat1,cpn3104,3.15,1.74,1.26,0,brand3,prod37,cat5,cpn834,3.06,1.53,0.94,0,brand3,prod99,cat5,0,0,0,373.4,2015-02-26,5,Thursday,0,0,2015-02-26,35,Thursday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,56.6511111111111,111.348888888889,0.425,110.923888888889
4870,2015-02-26 09:20:55,user2624,2015-02-25 21:24:14,cpn36,5.33,4.44,0.94,0,brand7,prod1,cat1,cpn2019,12.6,1.26,0.94,0,brand2,prod26,cat3,cpn1139,5.74,1.15,3.14,0,brand3,prod24,cat5,0,0,0,268.6,2015-02-25,14,Wednesday,0,0,2015-02-26,55,Thursday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,45.4036111111111,122.596388888889,11.9447222222222,110.651666666667
4871,2015-02-26 09:27:53,user951,2015-02-26 08:33:48,cpn751,5.51,3.94,1.57,0,brand6,prod1,cat1,cpn64,3.89,1.39,0.94,1,brand4,prod46,cat3:cat7,cpn1473,5.46,4.2,1.57,1,brand4,prod37,cat5:cat7,0,0,0,228.68,2015-02-26,48,Thursday,0,0,2015-02-26,53,Thursday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,56.5630555555556,111.436944444444,0.901388888888889,110.535555555556
4872,2015-02-26 09:40:07,user2061,2015-02-26 09:14:01,cpn1160,4.12,2.29,1.57,1,brand4,prod132,cat8:cat7:cat15,cpn633,3.33,0.67,0.63,1,brand4,prod11,cat3:cat7,cpn1127,3.66,0.73,1.26,0,brand5,prod58,cat5:cat2,0,1,0,186.58,2015-02-26,1,Thursday,0,0,2015-02-26,7,Thursday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,57.2333333333333,110.766666666667,0.435,110.331666666667
4873,2015-02-26 09:46:47,user1888,2015-02-24 08:03:56,cpn2998,6.02,4.01,1.88,0,brand3,prod1,cat1:cat15,cpn455,5.46,1.82,1.57,0,brand3,prod86,cat3,cpn272,15.7,15.7,1.26,0,brand3,prod17,cat5:cat9,1,0,1,200.06,2015-02-24,56,Tuesday,0,0,2015-02-26,47,Thursday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,8.06527777777778,159.934722222222,49.7141666666667,110.220555555556
4874,2015-02-26 09:47:39,user1696,2015-02-26 08:56:08,cpn462,6.16,5.13,1.57,0,brand3,prod40,cat1,cpn14,5.74,0.88,1.57,1,brand4,prod13,cat3:cat7,cpn1288,3.94,0,2.2,0,brand5,prod64,cat5:cat15:cat2,0,0,0,197.56,2015-02-26,8,Thursday,0,0,2015-02-26,39,Thursday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,56.9352777777778,111.064722222222,0.858611111111111,110.206111111111
4875,2015-02-26 09:58:23,user186,2015-02-26 09:11:22,cpn824,13.2,11.99,0.94,0,brand6,prod31,cat1:cat4,cpn1395,4.35,0.96,1.26,0,brand3,prod86,cat3,cpn3084,5.84,1.95,1.26,0,brand3,prod60,cat5,0,0,0,135.36,2015-02-26,22,Thursday,0,0,2015-02-26,23,Thursday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,57.1891666666667,110.810833333333,0.783611111111111,110.027222222222
4876,2015-02-26 10:12:52,user173,2015-02-26 09:35:38,cpn1922,7.18,1.59,0.63,0,brand3,prod104,cat8:cat4:cat2,cpn3105,4.17,1.39,1.26,0,brand11,prod66,cat11,cpn575,6.76,0,1.57,0,brand3,prod141,cat6,0,0,1,194.22,2015-02-26,38,Thursday,0,0,2015-02-26,52,Thursday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,57.5936111111111,110.406388888889,0.620555555555556,109.785833333333
4877,2015-02-26 10:15:40,user2625,2015-02-25 12:27:08,cpn278,2.41,1.2,1.57,0,brand2,prod68,cat8:cat4:cat9,cpn1156,4.82,7.41,0.94,1,brand4,prod63,cat5:cat7,cpn295,3.06,0.31,1.88,1,brand4,prod75,cat5:cat7,0,0,0,197.19,2015-02-25,8,Wednesday,0,0,2015-02-26,40,Thursday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,36.4519444444444,131.548055555556,21.8088888888889,109.739166666667
4878,2015-02-26 10:19:50,user1503,2015-02-26 09:18:40,cpn1174,7.27,2.5,1.26,0,brand1,prod51,cat8:cat19,cpn1197,9.22,1.84,1.57,0,brand3,prod2,cat3,cpn24,6.21,1.24,1.57,1,brand4,prod19,cat5,0,1,0,98.55,2015-02-26,40,Thursday,0,0,2015-02-26,50,Thursday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,57.3108333333333,110.689166666667,1.01944444444444,109.669722222222
4879,2015-02-26 10:23:27,user2626,2015-02-26 09:43:22,cpn570,4.08,2.04,1.57,0,brand3,prod1,cat1:cat9,cpn422,4.58,1.83,1.57,0,brand3,prod36,cat3,cpn1584,8.8,4.4,0.94,0,brand3,prod114,cat5,1,1,1,193.39,2015-02-26,22,Thursday,0,0,2015-02-26,27,Thursday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,57.7225,110.2775,0.668055555555556,109.609444444444
4880,2015-02-26 10:23:56,user1165,2015-02-26 09:49:57,cpn94,8.89,3.7,1.26,0,brand6,prod33,cat1,cpn805,4.08,0.68,1.26,0,brand2,prod13,cat3,cpn1924,9.22,3.69,1.26,0,brand3,prod12,cat5,1,0,1,141.62,2015-02-26,57,Thursday,0,0,2015-02-26,56,Thursday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,57.8322222222222,110.167777777778,0.566388888888889,109.601388888889
4881,2015-02-26 10:28:53,user456,2015-02-26 09:28:27,cpn411,6.11,3.06,1.26,0,brand5,prod106,cat8,cpn206,5,1.34,1.57,0,brand7,prod46,cat3,cpn812,8.29,1.66,1.26,1,brand4,prod3,cat5:cat7:cat15,1,1,1,187.79,2015-02-26,27,Thursday,0,0,2015-02-26,53,Thursday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,57.4738888888889,110.526111111111,1.00722222222222,109.518888888889
4882,2015-02-26 10:39:22,user2627,2015-02-26 10:26:56,cpn1328,17.55,3.51,0.94,0,brand3,prod114,cat5,cpn342,25.89,0,0.94,0,brand3,prod114,cat5:cat9,cpn1291,8.15,2.12,1.57,0,brand3,prod28,cat3,0,1,0,188.25,2015-02-26,56,Thursday,0,0,2015-02-26,22,Thursday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,58.4486111111111,109.551388888889,0.207222222222222,109.344166666667
4883,2015-02-26 10:44:43,user1179,2015-02-26 10:36:55,cpn1693,5.37,0.08,3.14,0,brand3,prod40,cat1,cpn1118,2.64,0.66,1.26,0,brand3,prod37,cat5:cat2,cpn3106,4.54,0,2.2,0,brand3,prod223,cat21,1,0,0,187.46,2015-02-26,55,Thursday,0,0,2015-02-26,43,Thursday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,58.615,109.385,0.13,109.255
4884,2015-02-26 10:58:40,user2628,2015-02-24 15:34:29,cpn1281,5.93,5.38,1.57,0,brand3,prod168,cat1,cpn825,6.39,2.13,0.94,0,brand2,prod42,cat1,cpn1039,4.35,1.74,0.94,0,brand8,prod43,cat3:cat14,0,0,0,187.23,2015-02-24,29,Tuesday,0,0,2015-02-26,40,Thursday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,15.5744444444444,152.425555555556,43.4030555555556,109.0225
4885,2015-02-26 11:12:52,user1593,2015-02-26 09:47:24,cpn2643,2.73,2.73,1.26,0,brand6,prod38,cat1,cpn319,9.17,1.05,1.26,0,brand3,prod28,cat3,cpn727,5.93,4.56,1.26,0,brand5,prod100,cat2,0,0,0,370.85,2015-02-26,24,Thursday,0,0,2015-02-26,52,Thursday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,57.7897222222222,110.210277777778,1.42444444444444,108.785833333333
4886,2015-02-26 11:19:29,user2629,2015-02-26 10:58:48,cpn318,7.41,1.85,1.26,0,brand6,prod7,cat1:cat4,cpn228,9.59,1.07,0.94,0,brand3,prod2,cat16:cat3:cat2,cpn1787,3.06,1.22,1.57,0,brand3,prod64,cat5,0,0,0,185.8,2015-02-26,48,Thursday,0,0,2015-02-26,29,Thursday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,58.9797222222222,109.020277777778,0.344722222222222,108.675555555556
4887,2015-02-26 11:20:30,user862,2015-02-25 19:18:50,cpn424,7.32,4.87,1.57,0,brand1,prod1,cat1,cpn2319,7.32,2.93,0.94,1,brand4,prod86,cat3:cat7,cpn1429,4.58,2.29,1.26,1,brand4,prod14,cat5:cat7,0,0,0,188.3,2015-02-25,50,Wednesday,0,0,2015-02-26,30,Thursday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,43.3136111111111,124.686388888889,16.0277777777778,108.658611111111
4888,2015-02-26 11:25:56,user150,2015-02-26 11:19:39,cpn622,8.71,3.62,0.94,1,brand4,prod33,cat1:cat7,cpn1457,3.33,1.9,1.57,0,brand3,prod28,cat3,cpn1453,5.37,23.87,1.26,1,brand1,prod63,cat5:cat7:cat2,0,0,0,114.02,2015-02-26,39,Thursday,0,0,2015-02-26,56,Thursday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,59.3272222222222,108.672777777778,0.104722222222222,108.568055555556
4889,2015-02-26 11:33:32,user640,2015-02-26 11:13:48,cpn3107,2.41,0.96,0.94,0,brand3,prod83,cat8:cat4:cat9,cpn2179,3.89,3.89,1.57,0,brand2,prod52,cat5:cat4,cpn3108,3.33,11.11,1.57,0,brand2,prod72,cat5,0,0,0,268.6,2015-02-26,48,Thursday,0,0,2015-02-26,32,Thursday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,59.2297222222222,108.770277777778,0.328888888888889,108.441388888889
4890,2015-02-26 11:34:30,user310,2015-02-26 09:45:57,cpn1995,6.21,3.1,1.88,0,brand3,prod40,cat1,cpn459,9.82,1.31,3.14,0,brand2,prod26,cat3,cpn155,3.15,0,1.26,0,brand5,prod64,cat5:cat2,0,0,0,374.93,2015-02-26,57,Thursday,0,0,2015-02-26,30,Thursday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,57.7655555555556,110.234444444444,1.80916666666667,108.425277777778
4891,2015-02-26 11:35:54,user2321,2015-02-26 09:40:30,cpn22,9.17,2.04,0.94,1,brand4,prod7,cat1:cat7,cpn504,8.06,1.57,1.26,0,brand3,prod28,cat3,cpn1715,2.55,1.58,1.26,1,brand4,prod29,cat5:cat7:cat4,1,0,1,209.6,2015-02-26,30,Thursday,0,0,2015-02-26,54,Thursday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,57.6747222222222,110.325277777778,1.92333333333333,108.401944444444
4892,2015-02-26 11:43:11,user2630,2015-02-26 11:21:27,cpn437,6.95,2.32,1.26,0,brand2,prod1,cat1,cpn342,25.89,0,0.94,0,brand3,prod114,cat5:cat9,cpn2049,4.58,0.54,1.26,0,brand2,prod9,cat5,0,1,1,220.48,2015-02-26,27,Thursday,0,0,2015-02-26,11,Thursday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,59.3572222222222,108.642777777778,0.362222222222222,108.280555555556
4893,2015-02-26 11:44:15,user2030,2015-02-25 21:13:51,cpn2846,3.29,0.55,3.14,1,brand4,prod117,cat11:cat7,cpn1056,4.45,0.89,1.57,0,brand2,prod152,cat5,cpn3109,4.35,0,1.88,0,brand2,prod129,cat13,0,0,0,141.57,2015-02-25,51,Wednesday,0,0,2015-02-26,15,Thursday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,45.2305555555556,122.769444444444,14.5066666666667,108.262777777778
4894,2015-02-26 11:52:23,user175,2015-02-25 10:52:57,cpn875,26.95,5.98,0.94,0,brand6,prod7,cat1,cpn2653,7.69,2.13,0.94,1,brand4,prod86,cat3,cpn1928,13.85,0,1.26,0,brand5,prod3,cat5:cat2,0,0,0,347.05,2015-02-25,57,Wednesday,0,0,2015-02-26,23,Thursday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,34.8822222222222,133.117777777778,24.9905555555556,108.127222222222
4895,2015-02-26 11:55:12,user1591,2015-02-24 15:30:42,cpn444,12.5,15.62,0.94,0,brand5,prod40,cat1:cat2,cpn166,8.1,0.9,1.26,0,brand12,prod2,cat16:cat3:cat4:cat2:cat17,cpn1328,17.55,3.51,0.94,0,brand3,prod114,cat5,0,0,0,99.52,2015-02-24,42,Tuesday,0,0,2015-02-26,12,Thursday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,15.5113888888889,152.488611111111,44.4083333333333,108.080277777778
4896,2015-02-26 12:02:11,user2631,2015-02-24 14:47:48,cpn890,9.49,3.51,1.57,0,brand2,prod31,cat1,cpn703,3.8,1.02,1.57,0,brand3,prod73,cat5,cpn2084,3.52,0.94,1.57,0,brand3,prod73,cat5,0,0,0,770.32,2015-02-24,48,Tuesday,0,0,2015-02-26,11,Thursday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,14.7963888888889,153.203611111111,45.2397222222222,107.963888888889
4897,2015-02-26 12:03:23,user672,2015-02-26 11:12:46,cpn318,7.41,1.85,1.26,0,brand6,prod7,cat1:cat4,cpn166,8.1,0.9,1.26,0,brand12,prod2,cat16:cat3:cat4:cat2:cat17,cpn1437,2.64,2.64,1.57,1,brand4,prod75,cat5:cat7:cat2,0,0,0,379.37,2015-02-26,46,Thursday,0,0,2015-02-26,23,Thursday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,59.2125,108.7875,0.843611111111111,107.943888888889
4898,2015-02-26 12:17:24,user2632,2015-02-25 10:12:42,cpn1297,4.12,1.65,1.26,0,brand2,prod68,cat8,cpn643,4.08,1.5,1.26,0,brand3,prod103,cat5,cpn1987,2.92,1.86,1.26,0,brand3,prod157,cat16:cat5,0,0,0,193.34,2015-02-25,42,Wednesday,0,0,2015-02-26,24,Thursday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,34.2113888888889,133.788611111111,26.0783333333333,107.710277777778
4899,2015-02-26 12:22:05,user2633,2015-02-26 12:07:32,cpn759,4.58,2.29,1.57,0,brand1,prod1,cat1:cat2,cpn338,8.1,0.9,1.26,0,brand3,prod2,cat16:cat3:cat4:cat2:cat17,cpn3110,3.89,1.04,1.26,0,brand3,prod27,cat5,0,0,0,196.4,2015-02-26,32,Thursday,0,0,2015-02-26,5,Thursday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,60.1252777777778,107.874722222222,0.2425,107.632222222222
4900,2015-02-26 12:36:18,user1573,2015-02-26 11:09:59,cpn566,2.73,2.09,1.57,0,brand6,prod38,cat1,cpn2174,3.33,1.67,0.94,0,brand9,prod93,cat10:cat2,cpn1559,2.59,4.32,2.2,1,brand4,prod4,cat5:cat7,0,0,0,128.19,2015-02-26,59,Thursday,0,0,2015-02-26,18,Thursday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,59.1661111111111,108.833888888889,1.43861111111111,107.395277777778
4901,2015-02-26 12:38:26,user1116,2015-02-25 17:08:04,cpn566,2.73,2.09,1.57,0,brand6,prod38,cat1,cpn1000,3.52,4.14,1.88,0,brand5,prod103,cat5:cat15:cat4:cat2,cpn340,8.52,1.7,1.26,0,brand3,prod18,cat5,0,0,0,1747.37,2015-02-25,4,Wednesday,0,0,2015-02-26,26,Thursday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,41.1341666666667,126.865833333333,19.5061111111111,107.359722222222
4902,2015-02-26 12:39:13,user1511,2015-02-24 16:44:31,cpn1752,5.51,2.11,1.26,0,brand1,prod74,cat1:cat2,cpn8,4.17,1.39,1.26,1,brand4,prod8,cat3:cat7,cpn668,4.26,1.7,1.26,1,brand4,prod49,cat5:cat7:cat4,1,0,0,313.7,2015-02-24,31,Tuesday,0,0,2015-02-26,13,Thursday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,16.7416666666667,151.258333333333,43.9116666666667,107.346666666667
4903,2015-02-26 12:54:44,user1901,2015-02-26 09:52:24,cpn824,13.2,11.99,0.94,0,brand6,prod31,cat1:cat4,cpn2386,3.33,0.6,1.57,0,brand11,prod142,cat10,cpn558,2.73,2.73,1.57,1,brand4,prod75,cat5:cat7,0,0,0,174.5,2015-02-26,24,Thursday,0,0,2015-02-26,44,Thursday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,57.8730555555556,110.126944444444,3.03888888888889,107.088055555556
4904,2015-02-26 12:56:50,user354,2015-02-26 07:50:14,cpn1214,2.73,1.36,1.26,0,brand3,prod106,cat8,cpn157,2.73,0.45,0.63,0,brand2,prod11,cat3:cat4,cpn3097,4.58,1.83,2.51,0,brand2,prod14,cat5:cat2,0,0,0,204.23,2015-02-26,14,Thursday,0,0,2015-02-26,50,Thursday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,55.8369444444444,112.163055555556,5.11,107.053055555556
4905,2015-02-26 13:01:56,user314,2015-02-25 12:56:26,cpn622,8.71,3.62,0.94,1,brand4,prod33,cat1:cat7,cpn898,9.17,1.05,1.26,0,brand3,prod28,cat3:cat9,cpn1072,3.66,0,0.94,1,brand4,prod52,cat5:cat7,0,0,0,211.27,2015-02-25,26,Wednesday,0,0,2015-02-26,56,Thursday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,36.9402777777778,131.059722222222,24.0916666666667,106.968055555556
4906,2015-02-26 13:20:44,user1932,2015-02-24 16:45:26,cpn387,9.96,1.99,0.94,0,brand6,prod42,cat1:cat4,cpn745,4.45,0.74,1.57,0,brand2,prod13,cat3,cpn1661,9.22,2.96,1.26,0,brand20,prod108,cat23:cat5:cat18,0,0,0,864.19,2015-02-24,26,Tuesday,0,0,2015-02-26,44,Thursday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,16.7569444444444,151.243055555556,44.5883333333333,106.654722222222
4907,2015-02-26 13:22:49,user607,2015-02-24 17:47:47,cpn318,7.41,1.85,1.26,0,brand6,prod7,cat1:cat4,cpn37,7.59,0.84,1.88,0,brand8,prod28,cat3:cat14,cpn281,5.23,4.19,1.57,0,brand5,prod29,cat5:cat15:cat2,0,0,0,223.03,2015-02-24,47,Tuesday,0,0,2015-02-26,49,Thursday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,17.7961111111111,150.203888888889,43.5838888888889,106.62
4908,2015-02-26 13:26:04,user1915,2015-02-26 13:12:40,cpn213,12.32,2.73,0.94,0,brand2,prod76,cat1,cpn3044,3.52,1.85,0.94,0,brand3,prod114,cat5,cpn3111,2.32,1.16,1.57,0,brand3,prod39,cat5,0,0,0,377.61,2015-02-26,40,Thursday,0,0,2015-02-26,4,Thursday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,61.2108333333333,106.789166666667,0.223333333333333,106.565833333333
4909,2015-02-26 13:32:29,user1781,2015-02-26 08:55:31,cpn604,4.17,0.83,1.26,1,brand4,prod11,cat3:cat7:cat4:cat9,cpn11,3.66,0.73,1.57,1,brand4,prod11,cat3:cat7:cat4,cpn633,3.33,0.67,0.63,1,brand4,prod11,cat3:cat7,0,0,0,241.83,2015-02-26,31,Thursday,0,0,2015-02-26,29,Thursday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,56.925,111.075,4.61611111111111,106.458888888889
4910,2015-02-26 13:49:04,user361,2015-02-26 13:47:04,cpn180,6.11,2.04,1.26,0,brand3,prod74,cat1,cpn1049,3.89,0.52,1.26,0,brand2,prod8,cat3,cpn2509,5.09,0.69,1.57,0,brand3,prod171,cat5:cat18,0,0,0,189.59,2015-02-26,4,Thursday,0,0,2015-02-26,4,Thursday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,61.7841666666667,106.215833333333,0.0333333333333333,106.1825
