orderID,orderTime,userID,couponsReceived,couponID1,price1,basePrice1,reward1,premiumProduct1,brand1,productGroup1,categoryIDs1,couponID2,price2,basePrice2,reward2,premiumProduct2,brand2,productGroup2,categoryIDs2,couponID3,price3,basePrice3,reward3,premiumProduct3,brand3,productGroup3,categoryIDs3,coupon1Used,coupon2Used,coupon3Used,basketValue
4855,2015-02-26 06:53:23,3603,2015-02-26 05:39:22,178,6.67,1.67,1.57,0,4,10,1,920,5.37,2.23,1.57,0,5,98,16,1030,8.15,9.05,0.94,0,5,2,3:6,0,0,0,434.76
4856,2015-02-26 07:08:46,3604,2015-02-24 19:24:33,193,4.4,2.44,1.57,0,2,8,1,1318,5,1.34,1.57,0,7,98,16,130,12.92,12.92,2.2,0,5,20,2:3:9,0,0,0,106.1
4857,2015-02-26 07:30:13,3605,2015-02-24 16:31:02,208,4.91,8.18,1.57,0,2,13,1,310,2.73,2.73,1.26,1,11,40,4:13,1786,4.82,0,1.57,0,21,52,17,0,0,0,308.52
4858,2015-02-26 07:35:35,3606,2015-02-25 18:21:03,91,10.98,3.43,1.57,0,2,9,1,530,8.15,2.12,1.57,0,5,111,16,2141,7.36,0,0.94,0,5,73,2:3,1,0,0,268.92
4859,2015-02-26 07:37:54,2983,2015-02-26 07:22:21,551,3.89,0.78,0.94,0,5,81,5:9,1377,6.44,0.89,1.57,0,2,111,16,2441,4.58,4.58,1.26,0,6,114,2:3,0,0,0,94.19
4860,2015-02-26 07:55:23,355,2015-02-26 07:50:14,393,2.73,1.36,1.26,0,5,39,5,548,2.73,0.45,0.63,0,2,50,9:16,3229,4.58,1.83,2.51,0,2,97,2:3,0,0,0,186.03
4861,2015-02-26 08:08:57,767,2015-02-24 16:57:37,902,2.73,2.73,1.26,0,4,12,1,1424,3.52,1.17,1.88,1,3,179,4:19,3221,5.19,1.04,2.51,0,5,16,3,0,0,0,333.06
4862,2015-02-26 08:21:20,3607,2015-02-26 07:30:18,1123,5.28,3519.56,2.2,1,3,55,7:23,114,7.78,1.95,1.26,0,5,26,1,798,4.58,4.58,1.26,0,2,127,16,0,0,0,216.36
4863,2015-02-26 08:28:42,515,2015-02-26 08:01:41,222,2.5,4.17,0.94,0,10,1,1,1361,8.1,0.9,1.26,0,5,66,2:16:21,1887,4.58,3.06,1.57,0,6,119,2:3:20,0,0,1,248.04
4864,2015-02-26 08:29:52,333,2015-02-26 08:15:06,799,17.55,3.51,0.94,0,5,122,3,2324,5.51,0,2.2,0,2,198,15,2998,4.58,0.92,1.26,0,5,67,15,0,0,1,185.24
4865,2015-02-26 08:36:03,963,2015-02-24 15:48:30,216,21.07,4.21,1.26,0,7,1,1,1536,5.37,0.89,1.88,0,5,127,16,1323,3.98,3.98,1.88,0,6,114,2:3,0,0,0,292.68
4866,2015-02-26 08:41:09,168,2015-02-26 08:17:47,671,8.01,8.01,0.94,0,2,13,1,2325,3.24,1.3,1.26,0,5,90,2:3,3230,3.33,8.34,1.57,0,5,125,15,0,0,0,224.14
4867,2015-02-26 08:42:04,796,2015-02-24 14:58:01,569,4.35,1.81,0.63,0,2,9,1,2326,4.45,1.19,1.88,0,5,138,3:20,1524,3.43,1.29,1.57,0,5,75,3:12,0,0,0,343.94
4868,2015-02-26 08:45:04,2530,2015-02-24 14:36:14,1124,3.33,6.67,3.14,0,5,63,3,2327,3.06,7.27,1.26,0,5,63,3:20,3231,3.06,7.64,1.26,0,5,63,3,0,0,0,115.5
4869,2015-02-26 09:04:35,592,2015-02-26 08:39:05,274,6.44,2.14,0.94,0,5,26,1,2328,3.15,1.74,1.26,0,5,90,3,853,3.06,1.53,0.94,0,5,99,3,0,0,0,373.4
4870,2015-02-26 09:20:55,3610,2015-02-25 21:24:14,12,5.33,4.44,0.94,0,7,1,1,1864,12.6,1.26,0.94,0,2,57,16,741,5.74,1.15,3.14,0,5,16,3,0,0,0,268.6
4871,2015-02-26 09:27:53,1004,2015-02-26 08:33:48,244,5.51,3.94,1.57,0,4,1,1,1284,3.89,1.39,0.94,1,3,98,4:16,2675,5.46,4.2,1.57,1,3,90,3:4,0,0,0,228.68
4872,2015-02-26 09:40:07,2584,2015-02-26 09:14:01,379,4.12,2.29,1.57,1,3,54,4:5:10,861,3.33,0.67,0.63,1,3,50,4:16,2413,3.66,0.73,1.26,0,6,42,2:3,0,1,0,186.58
4873,2015-02-26 09:46:47,2318,2015-02-24 08:03:56,1065,6.02,4.01,1.88,0,5,1,1:10,1072,5.46,1.82,1.57,0,5,109,16,89,15.7,15.7,1.26,0,5,28,3:6,1,0,1,200.06
4874,2015-02-26 09:47:39,2030,2015-02-26 08:56:08,153,6.16,5.13,1.57,0,5,13,1,695,5.74,0.88,1.57,1,3,127,4:16,418,3.94,0,2.2,0,6,95,2:3:10,0,0,0,197.56
4875,2015-02-26 09:58:23,186,2015-02-26 09:11:22,265,13.2,11.99,0.94,0,4,9,1:9,1649,4.35,0.96,1.26,0,5,109,16,1195,5.84,1.95,1.26,0,5,76,3,0,0,0,135.36
4876,2015-02-26 10:12:52,173,2015-02-26 09:35:38,633,7.18,1.59,0.63,0,5,37,2:5:9,2329,4.17,1.39,1.26,0,9,23,7,854,6.76,0,1.57,0,5,141,17,0,0,1,194.22
4877,2015-02-26 10:15:40,3614,2015-02-25 12:27:08,90,2.41,1.2,1.57,0,2,36,5:6:9,762,4.82,7.41,0.94,1,3,63,3:4,663,3.06,0.31,1.88,1,3,123,3:4,0,0,0,197.19
4878,2015-02-26 10:19:50,1760,2015-02-26 09:18:40,384,7.27,2.5,1.26,0,1,17,5:12,1592,9.22,1.84,1.57,0,5,66,16,1834,6.21,1.24,1.57,1,3,172,3,0,1,0,98.55
4879,2015-02-26 10:23:27,3616,2015-02-26 09:43:22,192,4.08,2.04,1.57,0,5,1,1:6,1370,4.58,1.83,1.57,0,5,131,16,2699,8.8,4.4,0.94,0,5,122,3,1,1,1,193.39
4880,2015-02-26 10:23:56,1266,2015-02-26 09:49:57,30,8.89,3.7,1.26,0,4,10,1,1480,4.08,0.68,1.26,0,2,127,16,2802,9.22,3.69,1.26,0,5,7,3,1,0,1,141.62
4881,2015-02-26 10:28:53,457,2015-02-26 09:28:27,322,6.11,3.06,1.26,0,6,39,5,1318,5,1.34,1.57,0,7,98,16,1613,8.29,1.66,1.26,1,3,20,3:4:10,1,1,1,187.79
4882,2015-02-26 10:39:22,3618,2015-02-26 10:26:56,659,17.55,3.51,0.94,0,5,122,3,1353,25.89,0,0.94,0,5,122,3:6,530,8.15,2.12,1.57,0,5,111,16,0,1,0,188.25
4883,2015-02-26 10:44:43,1284,2015-02-26 10:36:55,547,5.37,0.08,3.14,0,5,13,1,745,2.64,0.66,1.26,0,5,90,2:3,3232,4.54,0,2.2,0,5,226,14,1,0,0,187.46
4884,2015-02-26 10:58:40,3619,2015-02-24 15:34:29,414,5.93,5.38,1.57,0,5,85,1,266,6.39,2.13,0.94,0,2,14,1,1548,4.35,1.74,0.94,0,22,79,16:24,0,0,0,187.23
4885,2015-02-26 11:12:52,1886,2015-02-26 09:47:24,902,2.73,2.73,1.26,0,4,12,1,1347,9.17,1.05,1.26,0,5,111,16,1194,5.93,4.56,1.26,0,6,160,2,0,0,0,370.85
4886,2015-02-26 11:19:29,3620,2015-02-26 10:58:48,101,7.41,1.85,1.26,0,4,3,1:9,1174,9.59,1.07,0.94,0,5,66,2:11:16,1236,3.06,1.22,1.57,0,5,95,3,0,0,0,185.8
4887,2015-02-26 11:20:30,894,2015-02-25 19:18:50,137,7.32,4.87,1.57,0,1,1,1,1977,7.32,2.93,0.94,1,3,109,4:16,1896,4.58,2.29,1.26,1,3,97,3:4,0,0,0,188.3
4888,2015-02-26 11:25:56,150,2015-02-26 11:19:39,205,8.71,3.62,0.94,1,3,10,1:4,1674,3.33,1.9,1.57,0,5,111,16,471,5.37,23.87,1.26,1,1,63,2:3:4,0,0,0,114.02
4889,2015-02-26 11:33:32,652,2015-02-26 11:13:48,1125,2.41,0.96,0.94,0,5,32,5:6:9,717,3.89,3.89,1.57,0,2,68,3:9,3233,3.33,11.11,1.57,0,2,100,3,0,0,0,268.6
4890,2015-02-26 11:34:30,311,2015-02-26 09:45:57,660,6.21,3.1,1.88,0,5,13,1,1381,9.82,1.31,3.14,0,2,57,16,1366,3.15,0,1.26,0,6,95,2:3,0,0,0,374.93
4891,2015-02-26 11:35:54,3047,2015-02-26 09:40:30,8,9.17,2.04,0.94,1,3,3,1:4,1396,8.06,1.57,1.26,0,5,111,16,2373,2.55,1.58,1.26,1,3,104,3:4:9,1,0,1,209.6
4892,2015-02-26 11:43:11,3625,2015-02-26 11:21:27,142,6.95,2.32,1.26,0,2,1,1,1353,25.89,0,0.94,0,5,122,3:6,2842,4.58,0.54,1.26,0,2,137,3,0,1,1,220.48
4893,2015-02-26 11:44:15,2538,2015-02-25 21:13:51,988,3.29,0.55,3.14,1,3,46,4:7,1556,4.45,0.89,1.57,0,2,181,3,3234,4.35,0,1.88,0,2,158,15,0,0,0,141.57
4894,2015-02-26 11:52:23,175,2015-02-25 10:52:57,279,26.95,5.98,0.94,0,4,3,1,2123,7.69,2.13,0.94,1,3,109,16,2803,13.85,0,1.26,0,6,20,2:3,0,0,0,347.05
4895,2015-02-26 11:55:12,1884,2015-02-24 15:30:42,145,12.5,15.62,0.94,0,6,13,1:2,1308,8.1,0.9,1.26,0,23,66,2:9:11:16:21,659,17.55,3.51,0.94,0,5,122,3,0,0,0,99.52
4896,2015-02-26 12:02:11,3627,2015-02-24 14:47:48,284,9.49,3.51,1.57,0,2,9,1,1454,3.8,1.02,1.57,0,5,59,3,2854,3.52,0.94,1.57,0,5,59,3,0,0,0,770.32
4897,2015-02-26 12:03:23,684,2015-02-26 11:12:46,101,7.41,1.85,1.26,0,4,3,1:9,1308,8.1,0.9,1.26,0,23,66,2:9:11:16:21,1719,2.64,2.64,1.57,1,3,123,2:3:4,0,0,0,379.37
4898,2015-02-26 12:17:24,3629,2015-02-25 10:12:42,422,4.12,1.65,1.26,0,2,36,5,1763,4.08,1.5,1.26,0,5,75,3,2823,2.92,1.86,1.26,0,5,154,3:11,0,0,0,193.34
4899,2015-02-26 12:22:05,3630,2015-02-26 12:07:32,246,4.58,2.29,1.57,0,1,1,1:2,1352,8.1,0.9,1.26,0,5,66,2:9:11:16:21,3235,3.89,1.04,1.26,0,5,88,3,0,0,0,196.4
4900,2015-02-26 12:36:18,1859,2015-02-26 11:09:59,191,2.73,2.09,1.57,0,4,12,1,1923,3.33,1.67,0.94,0,8,92,2:19,2437,2.59,4.32,2.2,1,3,2,3:4,0,0,0,128.19
4901,2015-02-26 12:38:26,1210,2015-02-25 17:08:04,191,2.73,2.09,1.57,0,4,12,1,1687,3.52,4.14,1.88,0,6,75,2:3:9:10,1435,8.52,1.7,1.26,0,5,73,3,0,0,0,1747.37
4902,2015-02-26 12:39:13,1770,2015-02-24 16:44:31,566,5.51,2.11,1.26,0,1,26,1:2,1269,4.17,1.39,1.26,1,3,175,4:16,2535,4.26,1.7,1.26,1,3,149,3:4:9,1,0,0,313.7
4903,2015-02-26 12:54:44,2340,2015-02-26 09:52:24,265,13.2,11.99,0.94,0,4,9,1:9,2008,3.33,0.6,1.57,0,9,179,19,1410,2.73,2.73,1.57,1,3,123,3:4,0,0,0,174.5
4904,2015-02-26 12:56:50,355,2015-02-26 07:50:14,393,2.73,1.36,1.26,0,5,39,5,548,2.73,0.45,0.63,0,2,50,9:16,3229,4.58,1.83,2.51,0,2,97,2:3,0,0,0,204.23
4905,2015-02-26 13:01:56,315,2015-02-25 12:56:26,205,8.71,3.62,0.94,1,3,10,1:4,734,9.17,1.05,1.26,0,5,111,6:16,1560,3.66,0,0.94,1,3,68,3:4,0,0,0,211.27
4906,2015-02-26 13:20:44,2386,2015-02-24 16:45:26,165,9.96,1.99,0.94,0,4,14,1:9,1464,4.45,0.74,1.57,0,2,127,16,536,9.22,2.96,1.26,0,15,40,3:13:20,0,0,0,864.19
4907,2015-02-26 13:22:49,616,2015-02-24 17:47:47,101,7.41,1.85,1.26,0,4,3,1:9,1275,7.59,0.84,1.88,0,22,111,16:24,817,5.23,4.19,1.57,0,6,104,2:3:10,0,0,0,223.03
4908,2015-02-26 13:26:04,2363,2015-02-26 13:12:40,71,12.32,2.73,0.94,0,2,27,1,2301,3.52,1.85,0.94,0,5,122,3,3236,2.32,1.16,1.57,0,5,119,3,0,0,0,377.61
4909,2015-02-26 13:32:29,2148,2015-02-26 08:55:31,1126,4.17,0.83,1.26,1,3,50,4:6:9:16,1270,3.66,0.73,1.57,1,3,50,4:9:16,861,3.33,0.67,0.63,1,3,50,4:16,0,0,0,241.83
4910,2015-02-26 13:49:04,362,2015-02-26 13:47:04,59,6.11,2.04,1.26,0,5,26,1,1554,3.89,0.52,1.26,0,2,175,16,1164,5.09,0.69,1.57,0,5,138,3:20,0,0,0,189.59
4911,2015-02-26 13:58:06,1251,2015-02-24 15:29:58,7,4.68,2.59,1.26,1,3,3,1:4,1391,8.29,3.32,0.94,1,3,109,4:16,1443,2.73,0,1.88,1,3,123,3:4,0,0,0,700.16
4912,2015-02-26 14:06:04,1527,2015-02-26 13:39:51,6,7.5,1.25,0.63,0,2,5,5:6,268,20.38,13.58,0.94,0,5,73,3,132,6.44,0,1.57,0,5,52,17,1,0,0,327.32
4913,2015-02-26 14:16:41,3636,2015-02-25 14:47:11,547,5.37,0.08,3.14,0,5,13,1,1259,4.58,1.39,0.94,0,5,80,3,1384,3.66,1.58,1.57,0,5,75,3:9:12,0,0,0,135.64
4914,2015-02-26 14:19:23,3637,2015-02-26 14:08:20,1127,33.81,33.81,1.26,0,5,38,2:7,1393,11.07,5.53,2.2,1,3,109,4:9:16,498,27.55,5.51,1.26,0,6,3,1,1,0,0,52.47
4915,2015-02-26 14:22:40,3607,2015-02-26 07:30:18,1123,5.28,3519.56,2.2,1,3,55,7:23,114,7.78,1.95,1.26,0,5,26,1,798,4.58,4.58,1.26,0,2,127,16,0,0,0,190.1
4916,2015-02-26 14:28:44,398,2015-02-24 14:47:36,189,4.58,2.08,1.57,0,2,27,1,2139,7.36,3.68,1.57,0,6,90,2:3,2418,4.26,0.94,1.26,0,5,19,3,0,0,0,261.23
4917,2015-02-26 14:31:17,582,2015-02-26 08:29:31,292,3.15,5.24,1.57,0,7,1,1,1269,4.17,1.39,1.26,1,3,175,4:16,2544,7.87,2.62,0.94,0,6,21,2:3:10,0,0,0,216.18
4918,2015-02-26 14:43:02,310,2015-02-25 22:22:20,298,12.64,4.21,1.26,0,7,1,1,1319,9.22,1.44,1.57,0,5,111,16,2355,4.91,0.98,0.94,1,3,88,3:6,1,0,0,285.83
4919,2015-02-26 14:52:41,1893,2015-02-26 14:25:18,108,14.82,8.22,0.63,0,4,15,1:6:9,1174,9.59,1.07,0.94,0,5,66,2:11:16,1084,11.07,9.22,1.26,0,5,162,3,0,0,0,227.75
4920,2015-02-26 14:59:55,293,2015-02-26 14:57:40,8,9.17,2.04,0.94,1,3,3,1:4,2330,3.43,2.85,1.88,1,3,154,3:4,3237,4.17,4.17,1.26,0,5,91,3,1,0,1,188.3
4921,2015-02-26 15:05:54,1345,2015-02-26 14:14:35,176,8.24,8.67,1.57,0,5,13,1:10,1369,8.24,3.3,1.26,1,3,109,4:16,2358,5.37,2.98,1.57,0,6,104,2:3:10,0,1,0,329.17
4922,2015-02-26 15:23:08,301,2015-02-26 15:05:45,205,8.71,3.62,0.94,1,3,10,1:4,1270,3.66,0.73,1.57,1,3,50,4:9:16,1613,8.29,1.66,1.26,1,3,20,3:4:10,0,0,0,255.58
4923,2015-02-26 15:24:18,3643,2015-02-26 14:23:25,5,12.27,2.45,1.26,0,4,3,1,1530,5.93,2.37,1.88,0,2,109,16,1487,7.36,1.47,0.94,0,5,28,3,1,1,1,206.13
4924,2015-02-26 15:32:20,2623,2015-02-26 15:20:02,338,5.37,3.58,0.94,0,5,63,3:20,2331,2.73,0.27,1.57,0,21,51,15,1081,6.44,0,1.57,0,5,45,15,1,0,0,279.94
4925,2015-02-26 15:35:06,235,2015-02-26 15:24:59,1128,2.5,1,1.26,1,26,132,3:4,37,10,166.72,0.94,1,3,5,4:5,1613,8.29,1.66,1.26,1,3,20,3:4:10,1,1,0,186.26
4926,2015-02-26 15:40:53,298,2015-02-25 15:42:40,345,6.81,5.23,1.26,1,3,8,1,2292,2.69,1.17,0.63,1,3,117,3:4,966,2.69,2.69,1.57,1,3,123,3:4:9,0,0,0,527.15
4927,2015-02-26 15:47:00,916,2015-02-26 15:18:44,15,10.56,3.52,0.94,0,4,10,1:9,1615,8.1,0.9,1.26,0,5,66,2:11:16,1160,18.48,2.17,1.26,0,5,90,3,1,0,0,192.33
4928,2015-02-26 15:48:01,351,2015-02-24 17:08:27,82,4.49,2.08,0.94,1,3,17,4:5,1270,3.66,0.73,1.57,1,3,50,4:9:16,821,8.61,1.72,1.26,0,5,73,3,0,0,0,373.72
4929,2015-02-26 15:58:00,6,2015-02-26 15:46:19,906,4.54,1.82,1.57,0,2,9,1,48,3.57,0,1.57,0,5,11,5,1775,5.74,0,1.88,0,2,52,6:17,0,1,1,143.24
4930,2015-02-26 16:05:15,964,2015-02-25 08:18:25,433,6.44,6.44,1.26,0,5,85,1,1364,12.92,1.61,1.57,0,2,109,16,2871,5.37,0.35,1.26,1,1,63,2:3:4,0,0,0,118.14
4931,2015-02-26 16:17:18,1189,2015-02-26 16:04:09,89,15.7,15.7,1.26,0,5,28,3:6,2332,7.13,0.79,1.88,0,2,136,8,237,6.67,1.67,1.26,0,5,47,8,0,0,0,191.35
4932,2015-02-26 16:23:24,2630,2015-02-24 15:24:03,671,8.01,8.01,0.94,0,2,13,1,942,4.45,1.27,1.26,0,5,98,16,1722,4.45,1.58,0.94,0,5,114,3:11:21,0,0,1,143.24
4933,2015-02-26 16:24:34,1006,2015-02-24 16:09:36,1108,2.32,0,0.94,0,5,45,12:15,1775,5.74,0,1.88,0,2,52,6:17,2494,4.72,0.94,1.57,0,5,145,17,0,0,0,191.72
4934,2015-02-26 16:26:14,1396,2015-02-26 13:34:55,1129,3.66,2.44,1.26,0,11,40,13,703,6.02,0.75,1.57,0,5,50,16,2791,3.66,1.58,1.57,0,5,115,3,1,0,0,413.27
4935,2015-02-26 16:26:53,1251,2015-02-24 15:29:58,7,4.68,2.59,1.26,1,3,3,1:4,1391,8.29,3.32,0.94,1,3,109,4:16,1443,2.73,0,1.88,1,3,123,3:4,0,0,0,700.16
4936,2015-02-26 16:31:05,3649,2015-02-26 16:03:41,539,10.14,3.07,1.26,0,5,41,2:8,2333,7.32,2.93,1.26,0,5,62,15,3238,2.32,0,1.88,0,2,45,15,0,0,1,224.56
4937,2015-02-26 16:44:11,3650,2015-02-26 12:40:25,54,4.17,2.6,1.57,0,4,27,1:9,1859,6.44,1.83,1.57,0,9,77,3:19:20,2286,4.08,2.04,1.57,0,5,90,2:3,0,0,0,273.32
4938,2015-02-26 16:47:20,1721,2015-02-26 16:12:25,646,3.66,2.93,1.88,0,5,26,1,1332,11.99,1.26,1.26,0,2,131,16,2418,4.26,0.94,1.26,0,5,19,3,0,1,1,187.28
4939,2015-02-26 16:49:09,3651,2015-02-24 15:06:18,514,3.61,1.81,2.2,0,5,54,5:9,2315,4.26,0.98,1.88,0,5,88,3:20,283,3.66,0.73,1.26,1,3,32,4:5,0,0,0,201.4
4940,2015-02-26 16:53:29,643,2015-02-26 16:19:21,150,22.23,11.11,0.94,0,6,3,1,1586,20.33,0.81,1.57,0,5,57,16,2034,6.02,2.41,2.2,0,6,16,2:3:10,1,0,0,203.81
4941,2015-02-26 17:02:12,222,2015-02-26 15:07:07,91,10.98,3.43,1.57,0,2,9,1,1898,2.32,1.54,2.51,0,2,109,16,1435,8.52,1.7,1.26,0,5,73,3,1,0,0,217.43
4942,2015-02-26 17:07:11,520,2015-02-25 15:16:59,345,6.81,5.23,1.26,1,3,8,1,953,3.43,0.48,2.2,1,3,90,3:4,3239,2.73,1.65,1.57,0,2,107,3,0,0,1,309.81
4943,2015-02-26 17:23:57,2861,2015-02-24 14:52:20,1130,8.29,1.66,1.57,1,3,28,3,1560,3.66,0,0.94,1,3,68,3:4,1410,2.73,2.73,1.57,1,3,123,3:4,0,0,0,376.78
4944,2015-02-26 17:29:36,3653,2015-02-26 17:18:27,15,10.56,3.52,0.94,0,4,10,1:9,1946,5.51,1.57,1.26,0,15,40,3:13:19:20,1802,5.28,3.52,1.57,0,5,73,3,0,0,0,433.14
4945,2015-02-26 17:42:35,685,2015-02-25 10:41:46,924,6.16,0.61,1.26,1,3,1,1,1270,3.66,0.73,1.57,1,3,50,4:9:16,1481,4.58,1.91,3.14,0,6,90,2:3,0,0,0,226.41
4946,2015-02-26 17:51:06,891,2015-02-26 17:08:14,246,4.58,2.29,1.57,0,1,1,1:2,1467,9.63,1.33,1.26,0,2,131,16,2141,7.36,0,0.94,0,5,73,2:3,0,1,0,445.46
4947,2015-02-26 17:54:17,1032,2015-02-26 17:23:05,297,3.98,2.09,2.2,0,4,12,1:9,1270,3.66,0.73,1.57,1,3,50,4:9:16,424,4.58,0.92,1.26,0,6,42,2:3:10,1,1,0,192.51
4948,2015-02-26 17:54:42,500,2015-02-26 17:38:59,1131,4.45,1.14,1.26,0,9,77,19,1352,8.1,0.9,1.26,0,5,66,2:9:11:16:21,1475,7.36,7.36,1.88,1,3,97,2:3:4:9,1,1,1,205.76
4949,2015-02-26 18:01:49,3657,2015-02-25 18:20:13,1132,5.51,0,2.2,0,5,167,15,2334,4.58,0.18,1.57,0,5,125,15,3240,3.24,0,1.26,0,5,62,15,0,1,0,192.65
4950,2015-02-26 18:09:54,245,2015-02-26 17:56:39,101,7.41,1.85,1.26,0,4,3,1:9,577,8.1,0.9,1.26,0,5,66,2:11:16,2144,6.44,1.29,1.26,1,3,20,3,1,0,0,232.06
4951,2015-02-26 18:11:41,1008,2015-02-24 16:30:35,1133,2.5,0.06,1.57,0,5,121,14,1760,2.32,0,1.26,0,5,121,14,3241,2.32,0,1.26,0,5,121,14,0,0,0,122.77
4952,2015-02-26 18:11:55,2531,2015-02-24 15:35:46,29,7.18,1.7,0.94,0,4,10,1:9,1298,4.58,1.69,1.26,0,5,98,16,1273,3.06,0.61,1.26,1,3,132,3,0,0,0,93.73
4953,2015-02-26 18:12:21,2267,2015-02-24 15:12:14,1015,5.46,4.2,1.26,0,5,13,1,2121,9.59,1.07,1.57,0,5,111,2:11:16,1848,5.51,2.2,3.14,0,6,132,2:3,0,0,0,245.54
4954,2015-02-26 18:13:05,1680,2015-02-26 17:39:00,230,8.24,3.92,1.57,0,5,1,1,1174,9.59,1.07,0.94,0,5,66,2:11:16,1271,10,1.33,0.94,0,5,73,3,0,1,0,187.37
4955,2015-02-26 18:47:59,3659,2015-02-24 14:47:33,1134,6.11,6.11,1.26,0,2,20,3,2335,4.45,0.94,1.26,0,5,183,2:3,3242,2.55,0.51,2.2,0,21,113,15,0,0,0,464.3
4956,2015-02-26 18:59:32,3660,2015-02-24 22:38:42,1135,11.07,7.37,1.57,0,5,106,15,213,10,166.72,0.94,1,3,5,4:5,3112,5,5,1.26,1,3,68,3,0,1,1,642.23
4957,2015-02-26 19:29:24,3661,2015-02-24 19:41:26,34,22.92,4.58,1.88,0,5,1,1:10,588,9.59,1.07,0.94,0,5,66,2:11:16,1722,4.45,1.58,0.94,0,5,114,3:11:21,0,0,0,450.64
4958,2015-02-26 19:35:29,2348,2015-02-24 18:59:07,40,5.97,1.99,1.57,0,4,10,1,548,2.73,0.45,0.63,0,2,50,9:16,1159,2.5,1,1.26,0,5,82,17,0,0,0,165.56
4959,2015-02-26 19:44:54,2290,2015-02-24 21:23:14,133,8.66,5.09,1.26,0,2,53,1:9,1032,2.5,0.5,1.26,1,3,21,3:4,741,5.74,1.15,3.14,0,5,16,3,0,0,0,378.12
4960,2015-02-26 19:45:35,3663,2015-02-24 14:52:22,943,3.52,2.82,1.57,0,5,54,5:10,752,7.36,2.04,1.88,1,3,131,4:16,130,12.92,12.92,2.2,0,5,20,2:3:9,0,0,0,295.37
4961,2015-02-26 19:52:40,251,2015-02-26 19:24:02,108,14.82,8.22,0.63,0,4,15,1:6:9,2336,16.63,3.33,1.26,0,5,7,2:3,741,5.74,1.15,3.14,0,5,16,3,0,0,1,233.22
4962,2015-02-26 19:53:01,1773,2015-02-24 15:55:25,38,4.58,0,1.26,1,3,11,4:5,1270,3.66,0.73,1.57,1,3,50,4:9:16,2241,4.26,1.7,1.57,0,5,68,3,0,0,0,1126.54
4963,2015-02-26 19:55:19,3666,2015-02-24 22:46:51,1136,5,3.47,0.94,0,5,28,2:3,2337,4.96,1.55,1.57,0,5,121,14,937,2.73,0,1.26,0,2,141,17,1,0,0,99.75
4964,2015-02-26 19:55:20,594,2015-02-25 22:22:29,1137,3.29,1.32,1.57,1,3,36,4:5:9,1406,5.37,0.89,1.88,0,5,127,16,2339,3.66,0,1.57,0,6,95,2:3,0,0,0,189.22
4965,2015-02-26 20:00:35,378,2015-02-24 17:11:02,121,4.12,2.74,1.88,0,4,27,1,1391,8.29,3.32,0.94,1,3,109,4:16,1882,3.15,2.09,1.57,0,6,114,2:3,0,0,0,214.18
4966,2015-02-26 20:11:42,496,2015-02-24 20:22:19,222,2.5,4.17,0.94,0,10,1,1,734,9.17,1.05,1.26,0,5,111,6:16,2776,5.19,3.45,1.57,0,6,218,2:3:10,0,0,0,208.81
4967,2015-02-26 20:11:55,3564,2015-02-25 19:50:04,407,11.62,0.48,1.26,0,5,36,5,1935,15.7,3.14,1.26,0,5,86,3,3005,5.51,2.75,1.57,0,2,68,3,0,0,1,192
4968,2015-02-26 20:19:43,610,2015-02-24 15:00:14,101,7.41,1.85,1.26,0,4,3,1:9,1347,9.17,1.05,1.26,0,5,111,16,1944,4.58,1.14,0.94,0,6,42,2:3:10,0,0,0,590.17
4969,2015-02-26 20:21:36,1142,2015-02-24 15:31:47,902,2.73,2.73,1.26,0,4,12,1,973,30.1,6.02,1.26,1,3,151,2:4:7,111,6.67,1.33,1.26,0,5,44,14,1,0,1,106.84
4970,2015-02-26 20:26:42,413,2015-02-26 20:02:30,250,9.17,3.06,1.57,0,5,70,2:8,447,2.73,1.09,1.26,0,5,30,2:3,580,9.17,3.06,1.26,0,5,41,2:8,1,0,0,105.77
4971,2015-02-26 20:29:39,3670,2015-02-24 16:39:50,1094,3.38,1.35,0.63,0,2,33,5:6:9,2338,4.45,0.94,1.26,0,5,183,3,2335,4.45,0.94,1.26,0,5,183,2:3,1,0,0,186.72
4972,2015-02-26 20:31:32,214,2015-02-26 20:16:58,28,9.63,9.63,1.26,1,3,13,1:4,1382,3.33,1.9,1.57,0,5,111,16,1919,3.66,0.73,1.26,1,3,123,3:4,1,0,0,93.92
4973,2015-02-26 20:46:02,262,2015-02-24 19:31:43,52,4.26,2.13,1.26,0,4,26,1,577,8.1,0.9,1.26,0,5,66,2:11:16,2657,4.91,0.56,1.57,1,3,60,3:4,0,0,0,248.08
4974,2015-02-26 20:52:24,3671,2015-02-25 20:59:15,30,8.89,3.7,1.26,0,4,10,1,1284,3.89,1.39,0.94,1,3,98,4:16,1834,6.21,1.24,1.57,1,3,172,3,0,0,0,221.27
4975,2015-02-26 20:58:25,1842,2015-02-25 20:03:13,38,4.58,0,1.26,1,3,11,4:5,1269,4.17,1.39,1.26,1,3,175,4:16,1613,8.29,1.66,1.26,1,3,20,3:4:10,0,0,0,452.17
4976,2015-02-26 21:06:11,45,2015-02-26 09:50:47,224,3.06,2.55,1.26,0,2,12,1,398,5.19,2.07,1.57,0,5,92,6:19,765,4.45,1.48,0.94,0,5,114,3:11:21,0,0,0,217.24
