orderID,orderTime,userID,couponsReceived,basketValue,couponID1,price1,basePrice1,reward1,premiumProduct1,brand1,productGroup1,categoryIDs1,coupon1Used,couponID2,price2,basePrice2,reward2,premiumProduct2,brand2,productGroup2,categoryIDs2,coupon2Used,couponID3,price3,basePrice3,reward3,premiumProduct3,brand3,productGroup3,categoryIDs3,coupon3Used
4911,2015-02-26 13:58:06,user1151,2015-02-24 15:29:58,700.16,cpn19,4.68,2.59,1.26,1,brand4,prod7,cat1:cat7,0,cpn494,8.29,3.32,0.94,1,brand4,prod86,cat3:cat7,0,cpn227,2.73,0,1.88,1,brand4,prod75,cat5:cat7,0
4912,2015-02-26 14:06:04,user1351,2015-02-26 13:39:51,327.32,cpn16,7.5,1.25,0.63,0,brand2,prod15,cat8:cat9,1,cpn301,20.38,13.58,0.94,0,brand3,prod18,cat5,0,cpn172,6.44,0,1.57,0,brand3,prod77,cat6,0
4913,2015-02-26 14:16:41,user2634,2015-02-25 14:47:11,135.64,cpn1693,5.37,0.08,3.14,0,brand3,prod40,cat1,0,cpn518,4.58,1.39,0.94,0,brand3,prod85,cat5,0,cpn471,3.66,1.58,1.57,0,brand3,prod103,cat5:cat19:cat4,0
4914,2015-02-26 14:19:23,user2635,2015-02-26 14:08:20,52.47,cpn3112,33.81,33.81,1.26,0,brand3,prod105,cat11:cat2,1,cpn499,11.07,5.53,2.2,1,brand4,prod86,cat3:cat7:cat4,0,cpn1550,27.55,5.51,1.26,0,brand5,prod7,cat1,0
4915,2015-02-26 14:22:40,user2623,2015-02-26 07:30:18,190.1,cpn3098,5.28,3519.56,2.2,1,brand4,prod118,cat27:cat11,0,cpn358,7.78,1.95,1.26,0,brand3,prod74,cat1,0,cpn949,4.58,4.58,1.26,0,brand2,prod13,cat3,0
4916,2015-02-26 14:28:44,user397,2015-02-24 14:47:36,261.23,cpn562,4.58,2.08,1.57,0,brand2,prod76,cat1,0,cpn1317,7.36,3.68,1.57,0,brand5,prod37,cat5:cat2,0,cpn1225,4.26,0.94,1.26,0,brand3,prod55,cat5,0
4917,2015-02-26 14:31:17,user574,2015-02-26 08:29:31,216.18,cpn910,3.15,5.24,1.57,0,brand7,prod1,cat1,0,cpn8,4.17,1.39,1.26,1,brand4,prod8,cat3:cat7,0,cpn744,7.87,2.62,0.94,0,brand5,prod59,cat5:cat15:cat2,0
4918,2015-02-26 14:43:02,user309,2015-02-25 22:22:20,285.83,cpn924,12.64,4.21,1.26,0,brand7,prod1,cat1,1,cpn212,9.22,1.44,1.57,0,brand3,prod28,cat3,0,cpn640,4.91,0.98,0.94,1,brand4,prod27,cat5:cat9,0
4919,2015-02-26 14:52:41,user1599,2015-02-26 14:25:18,227.75,cpn341,14.82,8.22,0.63,0,brand6,prod45,cat1:cat4:cat9,0,cpn228,9.59,1.07,0.94,0,brand3,prod2,cat16:cat3:cat2,0,cpn2401,11.07,9.22,1.26,0,brand3,prod213,cat5,0
4920,2015-02-26 14:59:55,user292,2015-02-26 14:57:40,188.3,cpn22,9.17,2.04,0.94,1,brand4,prod7,cat1:cat7,1,cpn1524,3.43,2.85,1.88,1,brand4,prod157,cat5:cat7,0,cpn3113,4.17,4.17,1.26,0,brand3,prod170,cat5,1
4921,2015-02-26 15:05:54,user1228,2015-02-26 14:14:35,329.17,cpn527,8.24,8.67,1.57,0,brand3,prod40,cat1:cat15,0,cpn415,8.24,3.3,1.26,1,brand4,prod86,cat3:cat7,1,cpn215,5.37,2.98,1.57,0,brand5,prod29,cat5:cat15:cat2,0
4922,2015-02-26 15:23:08,user300,2015-02-26 15:05:45,255.58,cpn622,8.71,3.62,0.94,1,brand4,prod33,cat1:cat7,0,cpn11,3.66,0.73,1.57,1,brand4,prod11,cat3:cat7:cat4,0,cpn812,8.29,1.66,1.26,1,brand4,prod3,cat5:cat7:cat15,0
4923,2015-02-26 15:24:18,user2636,2015-02-26 14:23:25,206.13,cpn13,12.27,2.45,1.26,0,brand6,prod7,cat1,1,cpn976,5.93,2.37,1.88,0,brand2,prod86,cat3,1,cpn514,7.36,1.47,0.94,0,brand3,prod17,cat5,1
4924,2015-02-26 15:32:20,user2083,2015-02-26 15:20:02,279.94,cpn917,5.37,3.58,0.94,0,brand3,prod63,cat5:cat18,1,cpn266,2.73,0.27,1.57,0,brand13,prod102,cat13,0,cpn618,6.44,0,1.57,0,brand3,prod48,cat13,0
4925,2015-02-26 15:35:06,user234,2015-02-26 15:24:59,186.26,cpn1595,2.5,1,1.26,1,brand23,prod22,cat5:cat7,1,cpn114,10,166.72,0.94,1,brand4,prod15,cat8:cat7,1,cpn812,8.29,1.66,1.26,1,brand4,prod3,cat5:cat7:cat15,0
4926,2015-02-26 15:40:53,user297,2015-02-25 15:42:40,527.15,cpn1061,6.81,5.23,1.26,1,brand4,prod30,cat1,0,cpn587,2.69,1.17,0.63,1,brand4,prod41,cat5:cat7,0,cpn158,2.69,2.69,1.57,1,brand4,prod75,cat5:cat7:cat4,0
4927,2015-02-26 15:47:00,user878,2015-02-26 15:18:44,192.33,cpn45,10.56,3.52,0.94,0,brand6,prod33,cat1:cat4,1,cpn1270,8.1,0.9,1.26,0,brand3,prod2,cat16:cat3:cat2,0,cpn2425,18.48,2.17,1.26,0,brand3,prod37,cat5,0
4928,2015-02-26 15:48:01,user350,2015-02-24 17:08:27,373.72,cpn252,4.49,2.08,0.94,1,brand4,prod51,cat8:cat7,0,cpn11,3.66,0.73,1.57,1,brand4,prod11,cat3:cat7:cat4,0,cpn1050,8.61,1.72,1.26,0,brand3,prod18,cat5,0
4929,2015-02-26 15:58:00,user6,2015-02-26 15:46:19,143.24,cpn2654,4.54,1.82,1.57,0,brand2,prod31,cat1,0,cpn146,3.57,0,1.57,0,brand3,prod35,cat8,1,cpn1141,5.74,0,1.88,0,brand2,prod77,cat6:cat9,1
4930,2015-02-26 16:05:15,user917,2015-02-25 08:18:25,118.14,cpn1331,6.44,6.44,1.26,0,brand3,prod168,cat1,0,cpn391,12.92,1.61,1.57,0,brand2,prod86,cat3,0,cpn2116,5.37,0.35,1.26,1,brand1,prod63,cat5:cat7:cat2,0
4931,2015-02-26 16:17:18,user1102,2015-02-26 16:04:09,191.35,cpn272,15.7,15.7,1.26,0,brand3,prod17,cat5:cat9,0,cpn3114,7.13,0.79,1.88,0,brand2,prod145,cat12,0,cpn735,6.67,1.67,1.26,0,brand3,prod87,cat12,0
4932,2015-02-26 16:23:24,user2086,2015-02-24 15:24:03,143.24,cpn2021,8.01,8.01,0.94,0,brand2,prod40,cat1,0,cpn89,4.45,1.27,1.26,0,brand3,prod46,cat3,0,cpn275,4.45,1.58,0.94,0,brand3,prod44,cat16:cat5:cat17,1
4933,2015-02-26 16:24:34,user953,2015-02-24 16:09:36,191.72,cpn3071,2.32,0,0.94,0,brand3,prod48,cat13:cat19,0,cpn1141,5.74,0,1.88,0,brand2,prod77,cat6:cat9,0,cpn323,4.72,0.94,1.57,0,brand3,prod110,cat6,0
4934,2015-02-26 16:26:14,user1262,2015-02-26 13:34:55,413.27,cpn3115,3.66,2.44,1.26,0,brand17,prod108,cat23,1,cpn515,6.02,0.75,1.57,0,brand3,prod11,cat3,0,cpn1884,3.66,1.58,1.57,0,brand3,prod50,cat5,0
4935,2015-02-26 16:26:53,user1151,2015-02-24 15:29:58,700.16,cpn19,4.68,2.59,1.26,1,brand4,prod7,cat1:cat7,0,cpn494,8.29,3.32,0.94,1,brand4,prod86,cat3:cat7,0,cpn227,2.73,0,1.88,1,brand4,prod75,cat5:cat7,0
4936,2015-02-26 16:31:05,user2637,2015-02-26 16:03:41,224.56,cpn1237,10.14,3.07,1.26,0,brand3,prod109,cat12:cat2,0,cpn3116,7.32,2.93,1.26,0,brand3,prod54,cat13,0,cpn3117,2.32,0,1.88,0,brand2,prod48,cat13,1
4937,2015-02-26 16:44:11,user2638,2015-02-26 12:40:25,273.32,cpn165,4.17,2.6,1.57,0,brand6,prod76,cat1:cat4,0,cpn2006,6.44,1.83,1.57,0,brand11,prod123,cat10:cat5:cat18,0,cpn236,4.08,2.04,1.57,0,brand3,prod37,cat5:cat2,0
4938,2015-02-26 16:47:20,user1475,2015-02-26 16:12:25,187.28,cpn1951,3.66,2.93,1.88,0,brand3,prod74,cat1,0,cpn261,11.99,1.26,1.26,0,brand2,prod36,cat3,1,cpn1225,4.26,0.94,1.26,0,brand3,prod55,cat5,1
4939,2015-02-26 16:49:09,user2639,2015-02-24 15:06:18,201.4,cpn1610,3.61,1.81,2.2,0,brand3,prod132,cat8:cat4,0,cpn290,4.26,0.98,1.88,0,brand3,prod27,cat5:cat18,0,cpn888,3.66,0.73,1.26,1,brand4,prod83,cat8:cat7,0
4940,2015-02-26 16:53:29,user631,2015-02-26 16:19:21,203.81,cpn454,22.23,11.11,0.94,0,brand5,prod7,cat1,1,cpn1181,20.33,0.81,1.57,0,brand3,prod26,cat3,0,cpn959,6.02,2.41,2.2,0,brand5,prod24,cat5:cat15:cat2,0
4941,2015-02-26 17:02:12,user221,2015-02-26 15:07:07,217.43,cpn283,10.98,3.43,1.57,0,brand2,prod31,cat1,1,cpn2103,2.32,1.54,2.51,0,brand2,prod86,cat3,0,cpn340,8.52,1.7,1.26,0,brand3,prod18,cat5,0
4942,2015-02-26 17:07:11,user516,2015-02-25 15:16:59,309.81,cpn1061,6.81,5.23,1.26,1,brand4,prod30,cat1,0,cpn90,3.43,0.48,2.2,1,brand4,prod37,cat5:cat7,0,cpn3118,2.73,1.65,1.57,0,brand2,prod125,cat5,1
4943,2015-02-26 17:23:57,user2209,2015-02-24 14:52:20,376.78,cpn564,8.29,1.66,1.57,1,brand4,prod17,cat5,0,cpn1072,3.66,0,0.94,1,brand4,prod52,cat5:cat7,0,cpn558,2.73,2.73,1.57,1,brand4,prod75,cat5:cat7,0
4944,2015-02-26 17:29:36,user2640,2015-02-26 17:18:27,433.14,cpn45,10.56,3.52,0.94,0,brand6,prod33,cat1:cat4,0,cpn2236,5.51,1.57,1.26,0,brand20,prod108,cat23:cat10:cat5:cat18,0,cpn1266,5.28,3.52,1.57,0,brand3,prod18,cat5,0
4945,2015-02-26 17:42:35,user673,2015-02-25 10:41:46,226.41,cpn2696,6.16,0.61,1.26,1,brand4,prod1,cat1,0,cpn11,3.66,0.73,1.57,1,brand4,prod11,cat3:cat7:cat4,0,cpn807,4.58,1.91,3.14,0,brand5,prod37,cat5:cat2,0
4946,2015-02-26 17:51:06,user859,2015-02-26 17:08:14,445.46,cpn759,4.58,2.29,1.57,0,brand1,prod1,cat1:cat2,0,cpn755,9.63,1.33,1.26,0,brand2,prod36,cat3,1,cpn1204,7.36,0,0.94,0,brand3,prod18,cat5:cat2,0
4947,2015-02-26 17:54:17,user973,2015-02-26 17:23:05,192.51,cpn920,3.98,2.09,2.2,0,brand6,prod38,cat1:cat4,1,cpn11,3.66,0.73,1.57,1,brand4,prod11,cat3:cat7:cat4,1,cpn699,4.58,0.92,1.26,0,brand5,prod58,cat5:cat15:cat2,0
4948,2015-02-26 17:54:42,user496,2015-02-26 17:38:59,205.76,cpn1432,4.45,1.14,1.26,0,brand11,prod123,cat10,1,cpn338,8.1,0.9,1.26,0,brand3,prod2,cat16:cat3:cat4:cat2:cat17,1,cpn426,7.36,7.36,1.88,1,brand4,prod14,cat5:cat7:cat4:cat2,1
4949,2015-02-26 18:01:49,user2641,2015-02-25 18:20:13,192.65,cpn3119,5.51,0,2.2,0,brand3,prod136,cat13,0,cpn1152,4.58,0.18,1.57,0,brand3,prod115,cat13,1,cpn3120,3.24,0,1.26,0,brand3,prod54,cat13,0
4950,2015-02-26 18:09:54,user244,2015-02-26 17:56:39,232.06,cpn318,7.41,1.85,1.26,0,brand6,prod7,cat1:cat4,1,cpn823,8.1,0.9,1.26,0,brand3,prod2,cat16:cat3:cat2,0,cpn2647,6.44,1.29,1.26,1,brand4,prod3,cat5,0
4951,2015-02-26 18:11:41,user954,2015-02-24 16:30:35,122.77,cpn2600,2.5,0.06,1.57,0,brand3,prod112,cat21,0,cpn1723,2.32,0,1.26,0,brand3,prod112,cat21,0,cpn3121,2.32,0,1.26,0,brand3,prod112,cat21,0
4952,2015-02-26 18:11:55,user2024,2015-02-24 15:35:46,93.73,cpn91,7.18,1.7,0.94,0,brand6,prod33,cat1:cat4,0,cpn117,4.58,1.69,1.26,0,brand3,prod46,cat3,0,cpn29,3.06,0.61,1.26,1,brand4,prod22,cat5,0
4953,2015-02-26 18:12:21,user1853,2015-02-24 15:12:14,245.54,cpn2917,5.46,4.2,1.26,0,brand3,prod40,cat1,0,cpn2650,9.59,1.07,1.57,0,brand3,prod28,cat16:cat3:cat2,0,cpn1981,5.51,2.2,3.14,0,brand5,prod22,cat5:cat2,0
4954,2015-02-26 18:13:05,user1450,2015-02-26 17:39:00,187.37,cpn715,8.24,3.92,1.57,0,brand3,prod1,cat1,0,cpn228,9.59,1.07,0.94,0,brand3,prod2,cat16:cat3:cat2,1,cpn20,10,1.33,0.94,0,brand3,prod18,cat5,0
4955,2015-02-26 18:47:59,user2642,2015-02-24 14:47:33,464.3,cpn176,6.11,6.11,1.26,0,brand2,prod3,cat5,0,cpn1107,4.45,0.94,1.26,0,brand3,prod143,cat5:cat2,0,cpn3122,2.55,0.51,2.2,0,brand13,prod148,cat13,0
4956,2015-02-26 18:59:32,user2643,2015-02-24 22:38:42,642.23,cpn980,11.07,7.37,1.57,0,brand3,prod65,cat13,0,cpn652,10,166.72,0.94,1,brand4,prod15,cat8:cat7,1,cpn2819,5,5,1.26,1,brand4,prod52,cat5,1
4957,2015-02-26 19:29:24,user2644,2015-02-24 19:41:26,450.64,cpn106,22.92,4.58,1.88,0,brand3,prod1,cat1:cat15,0,cpn142,9.59,1.07,0.94,0,brand3,prod2,cat16:cat3:cat2,0,cpn275,4.45,1.58,0.94,0,brand3,prod44,cat16:cat5:cat17,0
4958,2015-02-26 19:35:29,user1905,2015-02-24 18:59:07,165.56,cpn125,5.97,1.99,1.57,0,brand6,prod33,cat1,0,cpn157,2.73,0.45,0.63,0,brand2,prod11,cat3:cat4,0,cpn3123,2.5,1,1.26,0,brand3,prod130,cat6,0
4959,2015-02-26 19:44:54,user1869,2015-02-24 21:23:14,378.12,cpn412,8.66,5.09,1.26,0,brand2,prod131,cat1:cat4,0,cpn373,2.5,0.5,1.26,1,brand4,prod59,cat5:cat7,0,cpn1139,5.74,1.15,3.14,0,brand3,prod24,cat5,0
4960,2015-02-26 19:45:35,user2645,2015-02-24 14:52:22,295.37,cpn2726,3.52,2.82,1.57,0,brand3,prod132,cat8:cat15,0,cpn185,7.36,2.04,1.88,1,brand4,prod36,cat3:cat7,0,cpn3,12.92,12.92,2.2,0,brand3,prod3,cat5:cat4:cat2,0
4961,2015-02-26 19:52:40,user250,2015-02-26 19:24:02,233.22,cpn341,14.82,8.22,0.63,0,brand6,prod45,cat1:cat4:cat9,0,cpn463,16.63,3.33,1.26,0,brand3,prod12,cat5:cat2,0,cpn1139,5.74,1.15,3.14,0,brand3,prod24,cat5,1
4962,2015-02-26 19:53:01,user1512,2015-02-24 15:55:25,1126.54,cpn119,4.58,0,1.26,1,brand4,prod35,cat8:cat7,0,cpn11,3.66,0.73,1.57,1,brand4,prod11,cat3:cat7:cat4,0,cpn2920,4.26,1.7,1.57,0,brand3,prod52,cat5,0
4963,2015-02-26 19:55:19,user2646,2015-02-24 22:46:51,99.75,cpn2871,5,3.47,0.94,0,brand3,prod17,cat5:cat2,1,cpn3124,4.96,1.55,1.57,0,brand3,prod112,cat21,0,cpn2716,2.73,0,1.26,0,brand2,prod141,cat6,0
4964,2015-02-26 19:55:20,user586,2015-02-25 22:22:29,189.22,cpn3125,3.29,1.32,1.57,1,brand4,prod68,cat8:cat7:cat4,0,cpn541,5.37,0.89,1.88,0,brand3,prod13,cat3,0,cpn730,3.66,0,1.57,0,brand5,prod64,cat5:cat2,0
4965,2015-02-26 20:00:35,user377,2015-02-24 17:11:02,214.18,cpn378,4.12,2.74,1.88,0,brand6,prod76,cat1,0,cpn494,8.29,3.32,0.94,1,brand4,prod86,cat3:cat7,0,cpn1137,3.15,2.09,1.57,0,brand5,prod44,cat5:cat2,0
4966,2015-02-26 20:11:42,user493,2015-02-24 20:22:19,208.81,cpn681,2.5,4.17,0.94,0,brand14,prod1,cat1,0,cpn898,9.17,1.05,1.26,0,brand3,prod28,cat3:cat9,0,cpn1848,5.19,3.45,1.57,0,brand5,prod197,cat5:cat15:cat2,0
4967,2015-02-26 20:11:55,user2595,2015-02-25 19:50:04,192,cpn1263,11.62,0.48,1.26,0,brand3,prod68,cat8,0,cpn99,15.7,3.14,1.26,0,brand3,prod57,cat5,0,cpn2487,5.51,2.75,1.57,0,brand2,prod52,cat5,1
4968,2015-02-26 20:19:43,user601,2015-02-24 15:00:14,590.17,cpn318,7.41,1.85,1.26,0,brand6,prod7,cat1:cat4,0,cpn319,9.17,1.05,1.26,0,brand3,prod28,cat3,0,cpn121,4.58,1.14,0.94,0,brand5,prod58,cat5:cat15:cat2,0
4969,2015-02-26 20:21:36,user1059,2015-02-24 15:31:47,106.84,cpn2643,2.73,2.73,1.26,0,brand6,prod38,cat1,1,cpn1837,30.1,6.02,1.26,1,brand4,prod196,cat11:cat7:cat2,0,cpn349,6.67,1.33,1.26,0,brand3,prod107,cat21,1
4970,2015-02-26 20:26:42,user412,2015-02-26 20:02:30,105.77,cpn767,9.17,3.06,1.57,0,brand3,prod154,cat12:cat2,1,cpn257,2.73,1.09,1.26,0,brand3,prod69,cat5:cat2,0,cpn826,9.17,3.06,1.26,0,brand3,prod109,cat12:cat2,0
4971,2015-02-26 20:29:39,user2647,2015-02-24 16:39:50,186.72,cpn3052,3.38,1.35,0.63,0,brand2,prod95,cat8:cat4:cat9,1,cpn1869,4.45,0.94,1.26,0,brand3,prod143,cat5,0,cpn1107,4.45,0.94,1.26,0,brand3,prod143,cat5:cat2,0
4972,2015-02-26 20:31:32,user213,2015-02-26 20:16:58,93.92,cpn88,9.63,9.63,1.26,1,brand4,prod40,cat1:cat7,1,cpn465,3.33,1.9,1.57,0,brand3,prod28,cat3,0,cpn813,3.66,0.73,1.26,1,brand4,prod75,cat5:cat7,0
4973,2015-02-26 20:46:02,user261,2015-02-24 19:31:43,248.08,cpn159,4.26,2.13,1.26,0,brand6,prod74,cat1,0,cpn823,8.1,0.9,1.26,0,brand3,prod2,cat16:cat3:cat2,0,cpn1369,4.91,0.56,1.57,1,brand4,prod16,cat5:cat7,0
4974,2015-02-26 20:52:24,user2648,2015-02-25 20:59:15,221.27,cpn94,8.89,3.7,1.26,0,brand6,prod33,cat1,0,cpn64,3.89,1.39,0.94,1,brand4,prod46,cat3:cat7,0,cpn24,6.21,1.24,1.57,1,brand4,prod19,cat5,0
4975,2015-02-26 20:58:25,user1561,2015-02-25 20:03:13,452.17,cpn119,4.58,0,1.26,1,brand4,prod35,cat8:cat7,0,cpn8,4.17,1.39,1.26,1,brand4,prod8,cat3:cat7,0,cpn812,8.29,1.66,1.26,1,brand4,prod3,cat5:cat7:cat15,0
4976,2015-02-26 21:06:11,user45,2015-02-26 09:50:47,217.24,cpn688,3.06,2.55,1.26,0,brand2,prod38,cat1,0,cpn1233,5.19,2.07,1.57,0,brand3,prod93,cat10:cat9,0,cpn62,4.45,1.48,0.94,0,brand3,prod44,cat16:cat5:cat17,0
4977,2015-02-26 21:07:13,user2649,2015-02-24 15:05:02,226.41,cpn1226,3.66,0.73,1.57,1,brand4,prod75,cat5:cat7,0,cpn285,6.11,4.89,1.57,0,brand3,prod90,cat5:cat4,0,cpn176,6.11,6.11,1.26,0,brand2,prod3,cat5,1
4978,2015-02-26 21:18:49,user357,2015-02-24 16:10:17,202.79,cpn51,2.96,1.56,1.57,0,brand2,prod38,cat1,1,cpn755,9.63,1.33,1.26,0,brand2,prod36,cat3,0,cpn204,6.11,2.45,1.57,1,brand4,prod34,cat5:cat7:cat18:cat4,0
4979,2015-02-26 21:22:48,user426,2015-02-24 15:56:12,186.07,cpn421,4.63,1.16,1.57,0,brand6,prod33,cat1,0,cpn2151,9.22,2.3,1.57,0,brand2,prod26,cat3,0,cpn20,10,1.33,0.94,0,brand3,prod18,cat5,0
4980,2015-02-26 21:32:38,user990,2015-02-25 07:36:22,343.62,cpn318,7.41,1.85,1.26,0,brand6,prod7,cat1:cat4,0,cpn665,4.26,1.42,3.14,0,brand3,prod8,cat3,0,cpn2486,6.85,8.57,2.2,0,brand3,prod14,cat5,1
4981,2015-02-26 21:44:21,user2650,2015-02-24 20:57:00,481.25,cpn635,4.91,8.18,1.57,0,brand2,prod40,cat1,0,cpn1470,8.06,0.94,1.88,0,brand3,prod28,cat3:cat15:cat9,0,cpn90,3.43,0.48,2.2,1,brand4,prod37,cat5:cat7,0
4982,2015-02-26 21:50:14,user2651,2015-02-24 14:48:05,238.13,cpn441,4.82,1.71,0.63,0,brand2,prod31,cat1:cat4,0,cpn739,4.58,0.92,1.57,0,brand3,prod27,cat5,0,cpn599,4.4,1.19,1.26,0,brand3,prod73,cat5,1
4983,2015-02-26 21:52:48,user251,2015-02-24 21:26:39,146.11,cpn681,2.5,4.17,0.94,0,brand14,prod1,cat1,0,cpn64,3.89,1.39,0.94,1,brand4,prod46,cat3:cat7,0,cpn730,3.66,0,1.57,0,brand5,prod64,cat5:cat2,0
4984,2015-02-26 21:54:34,user1258,2015-02-26 21:50:19,188.44,cpn302,8.29,8.29,1.26,1,brand4,prod40,cat1:cat4,0,cpn95,3.47,0.69,0.94,1,brand4,prod11,cat3:cat7,1,cpn1790,4.17,10.42,0.94,1,brand4,prod63,cat5:cat7,0
4985,2015-02-26 21:58:40,user2003,2015-02-24 23:07:01,226.09,cpn36,5.33,4.44,0.94,0,brand7,prod1,cat1,0,cpn2579,3.33,1.9,1.57,0,brand3,prod28,cat3,1,cpn2785,4.45,11.11,1.88,0,brand3,prod4,cat5,0
4986,2015-02-26 22:11:47,user1619,2015-02-24 14:35:39,187.83,cpn920,3.98,2.09,2.2,0,brand6,prod38,cat1:cat4,0,cpn8,4.17,1.39,1.26,1,brand4,prod8,cat3:cat7,0,cpn1137,3.15,2.09,1.57,0,brand5,prod44,cat5:cat2,1
4987,2015-02-26 22:15:29,user942,2015-02-26 21:31:37,311.11,cpn608,4.82,1.71,1.57,0,brand2,prod74,cat1:cat9,0,cpn730,3.66,0,1.57,0,brand5,prod64,cat5:cat2,0,cpn1294,4.58,1.6,1.57,0,brand3,prod29,cat5:cat15,0
4988,2015-02-26 22:29:04,user347,2015-02-26 21:55:42,239.89,cpn1201,2.64,1.32,1.26,0,brand2,prod74,cat1:cat4,1,cpn1063,2.59,0.52,1.88,0,brand11,prod142,cat10,0,cpn71,5.51,1.1,1.88,1,brand4,prod24,cat5:cat7,0
4989,2015-02-26 22:40:21,user2652,2015-02-24 20:48:56,100.72,cpn530,6.67,1.67,1.57,0,brand6,prod33,cat1,0,cpn338,8.1,0.9,1.26,0,brand3,prod2,cat16:cat3:cat4:cat2:cat17,0,cpn592,4.58,0,1.57,1,brand4,prod57,cat5:cat7:cat4,0
4990,2015-02-26 22:45:18,user2653,2015-02-26 22:04:14,189.32,cpn2482,4.17,1.85,1.88,0,brand3,prod171,cat5:cat18:cat4:cat2,0,cpn378,4.12,2.74,1.88,0,brand6,prod76,cat1,0,cpn296,5.74,1.59,1.57,0,brand3,prod28,cat3,0
4991,2015-02-26 22:59:09,user262,2015-02-24 15:21:45,202.37,cpn824,13.2,11.99,0.94,0,brand6,prod31,cat1:cat4,0,cpn3126,3.61,2.41,1.88,0,brand3,prod28,cat3,0,cpn1171,3.66,2.44,1.26,1,brand4,prod34,cat5,0
4992,2015-02-26 23:29:41,user1806,2015-02-24 20:13:50,145.46,cpn125,5.97,1.99,1.57,0,brand6,prod33,cat1,0,cpn3127,6.44,0.31,1.57,0,brand2,prod2,cat3:cat9,0,cpn586,5.93,5.38,1.57,0,brand5,prod100,cat2,0
4993,2015-02-26 23:40:04,user2654,2015-02-24 14:36:19,219.42,cpn951,2.78,2.78,1.88,0,brand22,prod61,cat11:cat4:cat2,0,cpn22,9.17,2.04,0.94,1,brand4,prod7,cat1:cat7,0,cpn289,4.17,0.83,0.94,1,brand4,prod27,cat5:cat7,0
4994,2015-02-26 23:49:49,user2655,2015-02-26 17:16:49,324.12,cpn2565,2.32,1.78,0.63,0,brand2,prod95,cat8:cat9,0,cpn2869,4.82,1.33,1.57,0,brand3,prod11,cat3,1,cpn769,5.51,1.57,1.57,0,brand20,prod108,cat23:cat10:cat5:cat18,0
4995,2015-02-26 23:50:15,user2656,2015-02-26 23:45:06,221.18,cpn281,5.23,4.19,1.57,0,brand5,prod29,cat5:cat15:cat2,1,cpn828,5.19,5.19,1.26,0,brand3,prod52,cat5:cat4,1,cpn1123,4.26,0.85,2.51,0,brand3,prod24,cat5:cat4,0
4996,2015-02-27 00:15:19,user815,2015-02-26 22:54:08,305.83,cpn318,7.41,1.85,1.26,0,brand6,prod7,cat1:cat4,1,cpn298,4.49,2.24,1.57,0,brand3,prod86,cat3,0,cpn1559,2.59,4.32,2.2,1,brand4,prod4,cat5:cat7,0
4997,2015-02-27 00:24:51,user2657,2015-02-24 18:25:03,166.53,cpn1608,8.29,2.09,1.57,0,brand3,prod71,cat12,0,cpn94,8.89,3.7,1.26,0,brand6,prod33,cat1,0,cpn1771,5.51,1.83,1.57,0,brand3,prod46,cat3,0
4998,2015-02-27 00:39:57,user2658,2015-02-26 19:39:45,300,cpn1235,3.24,2.25,3.14,0,brand3,prod57,cat5,0,cpn1689,3.06,0.25,1.57,0,brand19,prod11,cat3,0,cpn3128,2.96,0,1.57,0,brand3,prod69,cat5,0
4999,2015-02-27 01:21:55,user2659,2015-02-24 16:22:29,123.28,cpn572,4.4,2.44,1.57,0,brand2,prod30,cat1,0,cpn949,4.58,4.58,1.26,0,brand2,prod13,cat3,0,cpn204,6.11,2.45,1.57,1,brand4,prod34,cat5:cat7:cat18:cat4,0
5000,2015-02-27 01:23:18,user277,2015-02-27 00:38:46,188.57,cpn39,5.56,4.27,1.57,0,brand3,prod30,cat1,0,cpn625,7.87,2.19,1.57,0,brand3,prod28,cat3,0,cpn1754,9.17,0,0.94,0,brand3,prod17,cat5:cat2,0
5001,2015-02-27 02:36:21,user434,2015-02-24 20:28:48,625.65,cpn42,8.43,3.51,1.88,0,brand2,prod31,cat1,0,cpn300,5.65,1.13,1.57,0,brand2,prod8,cat3,1,cpn587,2.69,1.17,0.63,1,brand4,prod41,cat5:cat7,0
5002,2015-02-27 02:54:58,user374,2015-02-24 14:47:18,227.98,cpn387,9.96,1.99,0.94,0,brand6,prod42,cat1:cat4,0,cpn221,3.61,0.6,1.57,1,brand14,prod32,cat11:cat7,0,cpn881,6.39,2.56,1.57,0,brand3,prod51,cat8:cat9,1
5003,2015-02-27 03:43:43,user2660,2015-02-25 16:39:42,185.52,cpn3129,3.01,4.7,1.57,0,brand3,prod16,cat5:cat2,0,cpn731,9.22,4.6,1.57,0,brand19,prod23,cat13,0,cpn827,3.01,0,1.57,0,brand2,prod140,cat13:cat9,0
5004,2015-02-27 04:10:32,user2661,2015-02-27 03:53:19,238.54,cpn1587,15.75,8.74,0.94,0,brand2,prod7,cat1:cat2,0,cpn52,9.59,1.18,0.94,0,brand3,prod2,cat16:cat3:cat2:cat17,0,cpn2255,7.87,4.37,1.57,0,brand3,prod114,cat5,0
5005,2015-02-27 04:16:35,user1056,2015-02-25 12:28:54,254.43,cpn3130,3.43,3.43,1.26,0,brand3,prod106,cat8:cat4,0,cpn967,4.58,0,1.88,1,brand3,prod63,cat5:cat7,0,cpn2550,2.64,0,1.26,0,brand7,prod60,cat5,0
