orderID,coupon2Used,couponID2,basePrice2,price2,basketValue,TimeBtwnRecExpire,couponsReceivedFriSat,orderTimeDate,orderTimeTime,orderTimeDoW,reward3,premiumProduct3,couponsExpire,couponsReceived,orderTime,TimeBtwnSentRec,brand1,categoryIDs3,batchID,categoryIDs1,coupon3Used,TimeBtwnOrderExpire,premiumProduct1,reward2,premiumProduct2,brand2,productGroup2,orderTimeWeekend,orderTimeFriSat,couponID1,price1,basePrice1,reward1,productGroup3,couponsSent,userID,coupon1Used,TimeBtwnRecOrder,productGroup1,brand3,couponsReceivedDate,couponsReceivedTime,couponsReceivedDoW,couponsReceivedWeekend,categoryIDs2,couponID3,price3,basePrice3
5698,0,cpn1225,0.94,4.26,121.15,147.584166666667,0,2015-03-05,20,Thursday,1.26,0,2015-03-10 00:00:01,2015-03-03 20:24:58,2015-03-05 10:29:20,20.4158333333333,brand4,cat13,9,cat11,0,109.511388888889,1,1.26,0,brand3,prod55,0,0,cpn460,3.24,0.65,1.88,prod54,2015-03-03 00:00:01,user2030,1,38.0727777777778,prod113,brand3,2015-03-03,58,Tuesday,0,cat5,cpn2030,4.17,0.83
5699,1,cpn2040,0,3.43,372.24,135.340277777778,0,2015-03-05,52,Thursday,1.26,0,2015-03-10 00:00:01,2015-03-04 08:39:36,2015-03-05 10:33:52,32.6597222222222,brand4,cat21,9,cat8:cat7,0,109.435833333333,1,2.2,0,brand2,prod75,0,0,cpn652,10,166.72,0.94,prod112,2015-03-03 00:00:01,user2214,0,25.9044444444444,prod15,brand3,2015-03-04,36,Wednesday,0,cat5,cpn3277,4.08,1.19
5700,0,cpn937,0,5.37,113.64,148.8825,0,2015-03-05,8,Thursday,1.57,0,2015-03-10 00:00:01,2015-03-03 19:07:04,2015-03-05 10:36:08,19.1175,brand3,cat5,9,cat8:cat19:cat9,0,109.398055555556,0,1.26,0,brand3,prod52,0,0,cpn1221,13.71,1.71,1.57,prod52,2015-03-03 00:00:01,user1244,0,39.4844444444444,prod127,brand3,2015-03-03,4,Tuesday,0,cat5,cpn1994,5,5
5701,0,cpn1545,2.36,3.43,833.07,153.691388888889,0,2015-03-05,16,Thursday,6.28,0,2015-03-10 00:00:01,2015-03-03 14:18:32,2015-03-05 10:41:16,14.3086111111111,brand4,cat5,9,cat1:cat7,0,109.3125,1,1.26,0,brand3,prod50,0,0,cpn19,4.68,2.59,1.26,prod56,2015-03-03 00:00:01,user1733,0,44.3788888888889,prod7,brand2,2015-03-03,32,Tuesday,0,cat5,cpn1759,3.33,1.13
5702,0,cpn885,2.44,3.66,144.26,109.21,0,2015-03-05,56,Thursday,1.57,0,2015-03-10 00:00:01,2015-03-05 10:47:25,2015-03-05 10:57:56,58.79,brand3,cat13,9,cat16:cat1:cat17,0,109.034722222222,0,6.28,0,brand11,prod66,0,0,cpn1028,3.66,2.03,0.63,prod115,2015-03-03 00:00:01,user6,0,0.175277777777778,prod81,brand3,2015-03-05,25,Thursday,0,cat11,cpn1218,6.44,1.07
5703,0,cpn970,1.02,3.06,271.19,127.628611111111,0,2015-03-05,32,Thursday,0.94,0,2015-03-10 00:00:01,2015-03-04 16:22:18,2015-03-05 11:01:32,40.3713888888889,brand2,cat5,9,cat1,0,108.974722222222,0,1.57,0,brand2,prod8,0,0,cpn1535,6.34,1.81,1.26,prod57,2015-03-03 00:00:01,user979,0,18.6538888888889,prod131,brand3,2015-03-04,18,Wednesday,0,cat3,cpn357,7.36,2.95
5704,0,cpn296,1.59,5.74,203.67,154.179444444444,0,2015-03-05,29,Thursday,1.57,1,2015-03-10 00:00:01,2015-03-03 13:49:15,2015-03-05 11:11:29,13.8205555555556,brand4,cat5:cat7,9,cat8:cat7,0,108.808888888889,1,1.57,0,brand3,prod28,0,0,cpn114,10,166.72,0.94,prod27,2015-03-03 00:00:01,user864,0,45.3705555555556,prod15,brand4,2015-03-03,15,Tuesday,0,cat3,cpn217,6.67,0.94
5705,0,cpn475,55.48,27.74,355.11,152.118055555556,0,2015-03-05,35,Thursday,1.88,0,2015-03-10 00:00:01,2015-03-03 15:52:56,2015-03-05 11:26:35,15.8819444444444,brand3,cat5:cat2,9,cat1,0,108.557222222222,0,2.2,0,brand2,prod72,0,0,cpn255,5.56,4.27,1.57,prod17,2015-03-03 00:00:01,user2186,1,43.5608333333333,prod30,brand3,2015-03-03,56,Tuesday,0,cat5,cpn3278,6.11,3.39
5706,0,cpn3013,2.32,2.32,122.54,108.738611111111,0,2015-03-05,12,Thursday,1.26,0,2015-03-10 00:00:01,2015-03-05 11:15:42,2015-03-05 11:27:12,59.2613888888889,brand3,cat13,9,cat5:cat2,0,108.546944444444,0,1.26,0,brand3,prod64,0,0,cpn1211,4.45,1.11,1.26,prod65,2015-03-03 00:00:01,user1866,0,0.191666666666667,prod27,brand3,2015-03-05,42,Thursday,0,cat5,cpn680,7.36,4.91
5707,0,cpn50,2.19,17.55,140.88,108.771666666667,0,2015-03-05,19,Thursday,1.26,0,2015-03-10 00:00:01,2015-03-05 11:13:43,2015-03-05 11:27:19,59.2283333333333,brand2,cat5:cat4,9,cat8:cat9,0,108.545,0,0.94,0,brand3,prod37,0,0,cpn355,13.34,1.48,1.26,prod57,2015-03-03 00:00:01,user1078,0,0.226666666666667,prod15,brand3,2015-03-05,43,Thursday,0,cat5,cpn3279,15.7,3.14
5708,1,cpn531,1.41,4.49,295.23,108.854166666667,0,2015-03-05,1,Thursday,1.57,0,2015-03-10 00:00:01,2015-03-05 11:08:46,2015-03-05 11:28:01,59.1458333333333,brand6,cat5,9,cat1:cat4,1,108.533333333333,0,1.88,0,brand3,prod28,0,0,cpn318,7.41,1.85,1.26,prod17,2015-03-03 00:00:01,user1700,0,0.320833333333333,prod7,brand26,2015-03-05,46,Thursday,0,cat3,cpn1993,6.95,1.39
5709,0,cpn586,5.38,5.93,186.07,153.445277777778,0,2015-03-05,31,Thursday,2.2,0,2015-03-10 00:00:01,2015-03-03 14:33:18,2015-03-05 11:36:31,14.5547222222222,brand1,cat5:cat15:cat19:cat2,9,cat1:cat2,0,108.391666666667,0,1.57,0,brand5,prod100,0,0,cpn1752,5.51,2.11,1.26,prod103,2015-03-03 00:00:01,user2384,0,45.0536111111111,prod74,brand5,2015-03-03,18,Tuesday,0,cat2,cpn292,3.52,2.34
5710,0,cpn1270,0.9,8.1,116.47,108.839722222222,0,2015-03-05,55,Thursday,0.94,1,2015-03-10 00:00:01,2015-03-05 11:09:38,2015-03-05 11:39:55,59.1602777777778,brand4,cat5:cat7,9,cat1,1,108.335,1,1.26,0,brand3,prod2,0,0,cpn97,5.84,5.84,1.26,prod37,2015-03-03 00:00:01,user410,0,0.504722222222222,prod40,brand4,2015-03-05,38,Thursday,0,cat16:cat3:cat2,cpn2260,2.32,0.72
5711,0,cpn475,55.48,27.74,355.11,152.118055555556,0,2015-03-05,40,Thursday,1.88,0,2015-03-10 00:00:01,2015-03-03 15:52:56,2015-03-05 11:52:40,15.8819444444444,brand3,cat5:cat2,9,cat1,0,108.1225,0,2.2,0,brand2,prod72,0,0,cpn255,5.56,4.27,1.57,prod17,2015-03-03 00:00:01,user2186,1,43.9955555555556,prod30,brand3,2015-03-03,56,Tuesday,0,cat5,cpn3278,6.11,3.39
5712,0,cpn2616,1.39,6.95,302.87,149.143055555556,0,2015-03-05,5,Thursday,1.26,0,2015-03-10 00:00:01,2015-03-03 18:51:26,2015-03-05 11:53:05,18.8569444444444,brand2,cat5,9,cat1,0,108.115555555556,0,1.57,0,brand2,prod17,0,0,cpn782,6.99,2.45,1.57,prod165,2015-03-03 00:00:01,user1081,0,41.0275,prod31,brand3,2015-03-03,26,Tuesday,0,cat5,cpn2583,3.89,4.32
5713,0,cpn671,1.16,6.95,510.29,108.2425,0,2015-03-05,13,Thursday,1.88,0,2015-03-10 00:00:01,2015-03-05 11:45:28,2015-03-05 13:03:13,59.7575,brand5,cat5:cat15:cat2,9,cat1,0,106.946666666667,0,1.57,0,brand3,prod43,0,0,cpn1691,23.06,6.98,0.94,prod29,2015-03-03 00:00:01,user49,1,1.29583333333333,prod131,brand5,2015-03-05,28,Thursday,0,cat3,cpn327,5.93,3.11
5714,0,cpn338,0.9,8.1,212.05,121.043333333333,0,2015-03-05,50,Thursday,0.94,1,2015-03-10 00:00:01,2015-03-04 22:57:25,2015-03-05 13:04:50,46.9566666666667,brand6,cat5:cat7,9,cat1:cat4,0,106.919722222222,0,1.26,0,brand3,prod2,0,0,cpn387,9.96,1.99,0.94,prod73,2015-03-03 00:00:01,user259,0,14.1236111111111,prod42,brand4,2015-03-04,25,Wednesday,0,cat16:cat3:cat4:cat2:cat17,cpn869,2.73,1.09
5715,1,cpn1378,0.87,3.94,266.42,153.925555555556,0,2015-03-05,3,Thursday,0.94,0,2015-03-10 00:00:01,2015-03-03 14:04:29,2015-03-05 13:26:03,14.0744444444444,brand2,cat5:cat4:cat2,9,cat1,1,106.566111111111,0,1.26,0,brand3,prod11,0,0,cpn1758,4.35,1.81,0.63,prod3,2015-03-03 00:00:01,user2899,0,47.3594444444444,prod31,brand2,2015-03-03,29,Tuesday,0,cat3,cpn138,3.98,3.98
5716,0,cpn1681,1.82,16.39,594.62,106.431944444444,0,2015-03-05,40,Thursday,1.26,0,2015-03-10 00:00:01,2015-03-05 13:34:06,2015-03-05 13:57:40,61.5680555555556,brand2,cat12:cat2,9,cat8:cat9,0,106.039166666667,0,1.26,0,brand3,prod121,0,0,cpn16,7.5,1.25,0.63,prod109,2015-03-03 00:00:01,user1130,0,0.392777777777778,prod15,brand3,2015-03-05,6,Thursday,0,cat12,cpn826,9.17,3.06
5717,1,cpn504,1.57,8.06,139.39,106.461388888889,0,2015-03-05,5,Thursday,1.57,1,2015-03-10 00:00:01,2015-03-05 13:32:20,2015-03-05 14:00:05,61.5386111111111,brand4,cat5:cat7,9,cat1:cat7:cat4,1,105.998888888889,1,1.26,0,brand3,prod28,0,0,cpn193,9.17,3.67,1.26,prod9,2015-03-03 00:00:01,user1090,1,0.4625,prod7,brand4,2015-03-05,20,Thursday,0,cat3,cpn1853,2.73,0.66
5718,0,cpn3280,4.2,6.3,465.69,151.819722222222,0,2015-03-05,11,Thursday,1.57,0,2015-03-10 00:00:01,2015-03-03 16:10:50,2015-03-05 14:20:11,16.1802777777778,brand4,cat5,9,cat1:cat7,0,105.663888888889,1,1.26,0,brand3,prod69,0,0,cpn738,11.25,4.5,1.26,prod55,2015-03-03 00:00:01,user446,0,46.1558333333333,prod7,brand3,2015-03-03,50,Tuesday,0,cat5,cpn2285,5.09,1.02
5719,0,cpn1737,7.84,15.7,145.88,147.648611111111,0,2015-03-05,0,Thursday,1.57,0,2015-03-10 00:00:01,2015-03-03 20:21:06,2015-03-05 14:21:00,20.3513888888889,brand2,cat5,9,cat1,0,105.650277777778,0,0.94,0,brand3,prod18,0,0,cpn782,6.99,2.45,1.57,prod143,2015-03-03 00:00:01,user2900,0,41.9983333333333,prod31,brand3,2015-03-03,6,Tuesday,0,cat5,cpn3281,4.58,1.92
5720,0,cpn475,55.48,27.74,352.65,152.118055555556,0,2015-03-05,35,Thursday,1.88,0,2015-03-10 00:00:01,2015-03-03 15:52:56,2015-03-05 14:52:35,15.8819444444444,brand3,cat5:cat2,9,cat1,0,105.123888888889,0,2.2,0,brand2,prod72,0,0,cpn255,5.56,4.27,1.57,prod17,2015-03-03 00:00:01,user2186,1,46.9941666666667,prod30,brand3,2015-03-03,56,Tuesday,0,cat5,cpn3278,6.11,3.39
5721,0,cpn166,0.9,8.1,340.52,152.654444444444,0,2015-03-05,52,Thursday,1.26,0,2015-03-10 00:00:01,2015-03-03 15:20:45,2015-03-05 15:08:52,15.3455555555556,brand6,cat5:cat2,9,cat1:cat4,0,104.8525,0,1.26,0,brand12,prod2,0,0,cpn387,9.96,1.99,0.94,prod18,2015-03-03 00:00:01,user2321,0,47.8019444444444,prod42,brand3,2015-03-03,45,Tuesday,0,cat16:cat3:cat4:cat2:cat17,cpn1002,14.73,7.36
5722,0,cpn475,55.48,27.74,352.65,152.118055555556,0,2015-03-05,11,Thursday,1.88,0,2015-03-10 00:00:01,2015-03-03 15:52:56,2015-03-05 15:37:11,15.8819444444444,brand3,cat5:cat2,9,cat1,0,104.380555555556,0,2.2,0,brand2,prod72,0,0,cpn255,5.56,4.27,1.57,prod17,2015-03-03 00:00:01,user2186,1,47.7375,prod30,brand3,2015-03-03,56,Tuesday,0,cat5,cpn3278,6.11,3.39
5723,0,cpn633,0.67,3.33,200.24,107.968611111111,0,2015-03-05,26,Thursday,1.57,0,2015-03-10 00:00:01,2015-03-05 12:01:54,2015-03-05 15:50:26,60.0313888888889,brand2,cat5:cat15:cat2,9,cat1,0,104.159722222222,0,0.63,1,brand4,prod11,0,0,cpn562,4.58,2.08,1.57,prod37,2015-03-03 00:00:01,user56,0,3.80888888888889,prod76,brand5,2015-03-05,54,Thursday,0,cat3:cat7,cpn2054,4.54,4.77
5724,0,cpn839,1.56,3.89,186.12,105.344444444444,0,2015-03-05,23,Thursday,1.57,0,2015-03-10 00:00:01,2015-03-05 14:39:21,2015-03-05 16:11:23,62.6555555555556,brand3,cat6,9,cat8,0,103.810555555556,0,1.57,0,brand2,prod47,0,0,cpn1215,3.01,2,0.63,prod77,2015-03-03 00:00:01,user803,0,1.53388888888889,prod106,brand3,2015-03-05,21,Thursday,0,cat11:cat4,cpn365,6.44,0
5725,0,cpn604,0.83,4.17,361.59,153.386944444444,0,2015-03-05,32,Thursday,0.94,1,2015-03-10 00:00:01,2015-03-03 14:36:48,2015-03-05 16:16:32,14.6130555555556,brand2,cat5:cat7,9,cat1,0,103.724722222222,0,1.26,1,brand4,prod11,0,0,cpn1058,4.21,4.21,1.57,prod63,2015-03-03 00:00:01,user350,0,49.6622222222222,prod156,brand4,2015-03-03,48,Tuesday,0,cat3:cat7:cat4:cat9,cpn1156,4.82,7.41
5726,0,cpn162,0,5.51,523.95,120.929722222222,0,2015-03-05,23,Thursday,1.26,0,2015-03-10 00:00:01,2015-03-04 23:04:14,2015-03-05 16:23:23,47.0702777777778,brand3,cat3,9,cat11,0,103.610555555556,0,1.26,0,brand6,prod35,0,0,cpn952,2.41,2.41,1.26,prod28,2015-03-03 00:00:01,user2901,0,17.3191666666667,prod113,brand3,2015-03-04,14,Wednesday,0,cat8:cat4,cpn504,8.06,1.57
5727,0,cpn311,1.07,5.37,252.81,148.140277777778,0,2015-03-05,34,Thursday,1.26,0,2015-03-10 00:00:01,2015-03-03 19:51:36,2015-03-05 16:25:34,19.8597222222222,brand2,cat5,9,cat1:cat4,0,103.574166666667,0,1.57,0,brand11,prod93,0,0,cpn1201,2.64,1.32,1.26,prod19,2015-03-03 00:00:01,user961,1,44.5661111111111,prod74,brand3,2015-03-03,36,Tuesday,0,cat10,cpn2533,6.44,1.29
5728,0,cpn2513,2,6.02,148.47,151.034722222222,0,2015-03-05,13,Thursday,0.94,1,2015-03-10 00:00:01,2015-03-03 16:57:56,2015-03-05 16:29:13,16.9652777777778,brand4,cat5:cat7,9,cat1:cat7,0,103.513333333333,1,1.26,0,brand11,prod123,0,0,cpn150,12.5,7.35,0.63,prod27,2015-03-03 00:00:01,user771,0,47.5213888888889,prod7,brand4,2015-03-03,56,Tuesday,0,cat10:cat5:cat18,cpn289,4.17,0.83
5729,0,cpn567,1.18,9.59,141.29,151.880277777778,0,2015-03-05,54,Thursday,1.26,0,2015-03-10 00:00:01,2015-03-03 16:07:12,2015-03-05 16:34:54,16.1197222222222,brand3,cat5:cat2,9,cat5:cat4:cat2,0,103.418611111111,0,0.94,0,brand3,prod2,0,0,cpn3,12.92,12.92,2.2,prod12,2015-03-03 00:00:01,user2010,0,48.4616666666667,prod3,brand3,2015-03-03,12,Tuesday,0,cat16:cat3:cat2,cpn2939,3.52,2.32
5730,1,cpn11,0.73,3.66,414.8,104.288333333333,0,2015-03-05,58,Thursday,1.57,1,2015-03-10 00:00:01,2015-03-05 15:42:43,2015-03-05 16:37:58,63.7116666666667,brand6,cat5:cat7:cat18:cat4,9,cat1:cat4,0,103.3675,0,1.57,1,brand4,prod11,0,0,cpn91,7.18,1.7,0.94,prod34,2015-03-03 00:00:01,user77,1,0.920833333333333,prod33,brand4,2015-03-05,43,Thursday,0,cat3:cat7:cat4,cpn204,6.11,2.45
5731,0,cpn3282,2.04,3.06,109.48,154.176388888889,0,2015-03-05,37,Thursday,1.26,0,2015-03-10 00:00:01,2015-03-03 13:49:26,2015-03-05 16:43:37,13.8236111111111,brand3,cat5,9,cat5,0,103.273333333333,0,1.57,0,brand3,prod210,0,0,cpn3222,3.06,3.06,1.57,prod125,2015-03-03 00:00:01,user2902,0,50.9030555555556,prod41,brand3,2015-03-03,26,Tuesday,0,cat5,cpn3283,2.96,1.19
5732,0,cpn14,0.88,5.74,187.83,133.144444444444,0,2015-03-05,13,Thursday,1.57,0,2015-03-10 00:00:01,2015-03-04 10:51:21,2015-03-05 16:52:13,34.8555555555556,brand6,cat5:cat15:cat2,9,cat1,0,103.13,0,1.57,1,brand4,prod13,0,0,cpn989,8.98,4.98,0.94,prod29,2015-03-03 00:00:01,user1903,0,30.0144444444444,prod7,brand5,2015-03-04,21,Wednesday,0,cat3:cat7,cpn38,2.69,1.41
5733,1,cpn1044,0.88,5.28,96.09,103.224444444444,0,2015-03-05,39,Thursday,1.26,0,2015-03-10 00:00:01,2015-03-05 16:46:33,2015-03-05 16:53:39,64.7755555555556,brand3,cat12,9,cat12,1,103.106111111111,0,1.26,0,brand3,prod71,0,0,cpn1370,7.22,2.41,0.94,prod71,2015-03-03 00:00:01,user2903,1,0.118333333333333,prod87,brand3,2015-03-05,33,Thursday,0,cat12,cpn405,4.45,1.48
5734,0,cpn1270,0.9,8.1,128.09,103.556111111111,0,2015-03-05,35,Thursday,1.26,0,2015-03-10 00:00:01,2015-03-05 16:26:39,2015-03-05 16:58:35,64.4438888888889,brand7,cat5,9,cat1,0,103.023888888889,0,1.26,0,brand3,prod2,0,0,cpn924,12.64,4.21,1.26,prod213,2015-03-03 00:00:01,user1591,0,0.532222222222222,prod1,brand3,2015-03-05,39,Thursday,0,cat16:cat3:cat2,cpn2401,11.07,9.22
5735,0,cpn105,3.06,3.06,327.64,103.884722222222,0,2015-03-05,53,Thursday,0.94,0,2015-03-10 00:00:01,2015-03-05 16:06:56,2015-03-05 16:59:53,64.1152777777778,brand3,cat21,9,cat8,0,103.002222222222,0,1.88,1,brand4,prod61,0,0,cpn2629,3.57,1.43,1.26,prod112,2015-03-03 00:00:01,user94,0,0.8825,prod132,brand3,2015-03-05,56,Thursday,0,cat11:cat7,cpn3284,4.35,4.35
5736,0,cpn142,1.07,9.59,231.46,103.264444444444,0,2015-03-05,25,Thursday,1.57,0,2015-03-10 00:00:01,2015-03-05 16:44:09,2015-03-05 17:05:25,64.7355555555555,brand6,cat5:cat2,9,cat1:cat4,0,102.91,0,0.94,0,brand3,prod2,0,0,cpn387,9.96,1.99,0.94,prod44,2015-03-03 00:00:01,user1313,0,0.354444444444444,prod42,brand5,2015-03-05,9,Thursday,0,cat16:cat3:cat2,cpn1137,3.15,2.09
5737,0,cpn1444,0.89,6.44,341.12,105.793611111111,0,2015-03-05,29,Thursday,1.26,0,2015-03-10 00:00:01,2015-03-05 14:12:24,2015-03-05 17:10:29,62.2063888888889,brand2,cat5,9,cat1,1,102.825555555556,0,1.57,0,brand2,prod28,0,0,cpn213,12.32,2.73,0.94,prod17,2015-03-03 00:00:01,user681,1,2.96805555555556,prod76,brand3,2015-03-05,24,Thursday,0,cat3,cpn3285,6.44,6.44
5738,0,cpn2018,0,2.55,141.8,148.089722222222,0,2015-03-05,32,Thursday,1.26,0,2015-03-10 00:00:01,2015-03-03 19:54:38,2015-03-05 17:30:32,19.9102777777778,brand3,cat6,9,cat6,0,102.491388888889,0,0.63,0,brand3,prod163,0,0,cpn3286,3.66,4.87,1.57,prod130,2015-03-03 00:00:01,user2904,0,45.5983333333333,prod116,brand3,2015-03-03,38,Tuesday,0,cat6,cpn3287,2.55,1.02
5739,1,cpn1264,8.9,2.32,143.24,153.9075,0,2015-03-05,12,Thursday,0.94,0,2015-03-10 00:00:01,2015-03-03 14:05:34,2015-03-05 17:33:12,14.0925,brand3,cat5,9,cat8,0,102.446944444444,0,1.26,1,brand4,prod63,0,0,cpn1263,11.62,0.48,1.26,prod22,2015-03-03 00:00:01,user2905,1,51.4605555555556,prod68,brand2,2015-03-03,34,Tuesday,0,cat5:cat7,cpn662,3.06,0.61
5740,0,cpn1124,3.77,4.91,185.75,106.585833333333,0,2015-03-05,21,Thursday,0.94,0,2015-03-10 00:00:01,2015-03-05 13:24:52,2015-03-05 17:47:21,61.4141666666667,brand3,cat12,9,cat3,1,102.211111111111,0,2.51,1,brand4,prod4,0,0,cpn829,5.74,2.87,1.57,prod20,2015-03-03 00:00:01,user2906,1,4.37472222222222,prod43,brand4,2015-03-05,52,Thursday,0,cat5:cat7,cpn1996,17.78,2.96
5741,0,cpn38,1.41,2.69,279.71,153.256944444444,0,2015-03-05,31,Thursday,2.2,0,2015-03-10 00:00:01,2015-03-03 14:44:36,2015-03-05 17:52:31,14.7430555555556,brand2,cat5:cat4:cat2,9,cat1,0,102.125,0,1.57,0,brand5,prod29,0,0,cpn42,8.43,3.51,1.88,prod3,2015-03-03 00:00:01,user125,0,51.1319444444444,prod31,brand3,2015-03-03,36,Tuesday,0,cat5:cat15:cat2,cpn3,12.92,12.92
5742,0,cpn689,0.31,6.3,191.26,150.151388888889,0,2015-03-05,35,Thursday,1.88,1,2015-03-10 00:00:01,2015-03-03 17:50:56,2015-03-05 17:57:35,17.8486111111111,brand2,cat5:cat7:cat4:cat2,9,cat8:cat4,0,102.040555555556,0,1.57,0,brand2,prod2,0,0,cpn190,5.05,1.73,0.94,prod14,2015-03-03 00:00:01,user357,0,48.1108333333333,prod51,brand4,2015-03-03,56,Tuesday,0,cat3,cpn426,7.36,7.36
5743,0,cpn2568,1.17,10.56,187.37,145.962777777778,0,2015-03-05,13,Thursday,1.26,0,2015-03-10 00:00:01,2015-03-03 22:02:15,2015-03-05 17:58:13,22.0372222222222,brand3,cat6,9,cat1,0,102.03,0,1.26,0,brand3,prod71,0,0,cpn490,5.51,2.2,1.26,prod163,2015-03-03 00:00:01,user68,0,43.9327777777778,prod81,brand3,2015-03-03,15,Tuesday,0,cat12,cpn3288,5.37,0
5744,1,cpn713,2.29,4.58,299.35,102.404444444444,0,2015-03-05,52,Thursday,1.26,1,2015-03-10 00:00:01,2015-03-05 17:35:45,2015-03-05 18:04:52,65.5955555555555,brand2,cat5:cat7,9,cat1:cat4,0,101.919166666667,0,1.57,0,brand1,prod93,0,0,cpn1201,2.64,1.32,1.26,prod60,2015-03-03 00:00:01,user462,0,0.485277777777778,prod74,brand4,2015-03-05,45,Thursday,0,cat10:cat2,cpn2620,3.66,2.44
5745,0,cpn970,1.02,3.06,224.14,151.554166666667,0,2015-03-05,19,Thursday,1.88,0,2015-03-10 00:00:01,2015-03-03 16:26:46,2015-03-05 18:32:19,16.4458333333333,brand6,cat5:cat18,9,cat1:cat4,0,101.461666666667,0,1.57,0,brand2,prod8,0,0,cpn165,4.17,2.6,1.57,prod171,2015-03-03 00:00:01,user359,0,50.0925,prod76,brand3,2015-03-03,46,Tuesday,0,cat3,cpn3023,4.17,1.85
5746,0,cpn140,2.19,5.46,556.28,135.564722222222,0,2015-03-05,21,Thursday,1.57,0,2015-03-10 00:00:01,2015-03-04 08:26:08,2015-03-05 18:37:21,32.4352777777778,brand4,cat5:cat15:cat2,9,cat8:cat7,0,101.377777777778,1,2.2,0,brand5,prod24,0,0,cpn324,4.63,2.32,1.26,prod29,2015-03-03 00:00:01,user947,0,34.1869444444444,prod51,brand5,2015-03-04,8,Wednesday,0,cat5:cat2,cpn215,5.37,2.98
5747,1,cpn64,1.39,3.89,290.18,101.885277777778,0,2015-03-05,42,Thursday,1.88,0,2015-03-10 00:00:01,2015-03-05 18:06:54,2015-03-05 18:43:42,66.1147222222222,brand4,cat2,9,cat8,0,101.271944444444,0,0.94,1,brand4,prod46,0,0,cpn1678,4.86,1.21,1.26,prod100,2015-03-03 00:00:01,user1008,0,0.613333333333333,prod132,brand5,2015-03-05,54,Thursday,0,cat3:cat7,cpn814,3.61,2.41
5748,0,cpn1420,1.16,6.95,186.35,153.288055555556,0,2015-03-05,8,Thursday,1.57,0,2015-03-10 00:00:01,2015-03-03 14:42:44,2015-03-05 19:01:08,14.7119444444444,brand2,cat5:cat15:cat2,9,cat1,0,100.981388888889,0,1.57,0,brand3,prod11,0,0,cpn890,9.49,3.51,1.57,prod37,2015-03-03 00:00:01,user1806,0,52.3066666666667,prod31,brand5,2015-03-03,44,Tuesday,0,cat3,cpn1454,5.46,1.6
5749,0,cpn185,2.04,7.36,318.2,101.394166666667,0,2015-03-05,31,Thursday,1.26,0,2015-03-10 00:00:01,2015-03-05 18:36:22,2015-03-05 19:01:31,66.6058333333333,brand4,cat5:cat2,9,cat1:cat7,0,100.975,1,1.88,1,brand4,prod36,0,0,cpn22,9.17,2.04,0.94,prod44,2015-03-03 00:00:01,user300,1,0.419166666666667,prod7,brand5,2015-03-05,22,Thursday,0,cat3:cat7,cpn496,4.58,4.58
5750,0,cpn319,1.05,9.17,173.01,152.748888888889,0,2015-03-05,44,Thursday,1.88,0,2015-03-10 00:00:01,2015-03-03 15:15:05,2015-03-05 19:12:44,15.2511111111111,brand4,cat5:cat18,9,cat1:cat7,0,100.788055555556,1,1.26,0,brand3,prod28,0,0,cpn22,9.17,2.04,0.94,prod87,2015-03-03 00:00:01,user205,0,51.9608333333333,prod7,brand3,2015-03-03,5,Tuesday,0,cat3,cpn2438,10,3.33
5751,1,cpn815,3.33,3.33,163.71,153.665,0,2015-03-05,56,Thursday,1.57,0,2015-03-10 00:00:01,2015-03-03 14:20:07,2015-03-05 19:17:56,14.335,brand3,cat11:cat4:cat2,9,cat11,0,100.701388888889,0,1.57,0,brand3,prod32,0,0,cpn44,3.43,3.43,1.26,prod183,2015-03-03 00:00:01,user1564,0,52.9636111111111,prod32,brand2,2015-03-03,7,Tuesday,0,cat11,cpn3229,2.96,1.19
5752,0,cpn805,0.68,4.08,387.99,100.990277777778,0,2015-03-05,4,Thursday,1.57,0,2015-03-10 00:00:01,2015-03-05 19:00:36,2015-03-05 19:21:04,67.0097222222222,brand6,cat5,9,cat8:cat4,1,100.649166666667,0,1.26,0,brand2,prod13,0,0,cpn162,5.51,0,1.26,prod58,2015-03-03 00:00:01,user1200,1,0.341111111111111,prod35,brand14,2015-03-05,36,Thursday,0,cat3,cpn1076,2.5,0.5
5753,0,cpn604,0.83,4.17,200.94,153.049722222222,0,2015-03-05,8,Thursday,2.2,0,2015-03-10 00:00:01,2015-03-03 14:57:02,2015-03-05 19:34:08,14.9502777777778,brand3,cat5:cat4:cat2,9,cat1,0,100.431388888889,0,1.26,1,brand4,prod11,0,0,cpn852,6.44,2.14,0.94,prod3,2015-03-03 00:00:01,user817,1,52.6183333333333,prod74,brand3,2015-03-03,2,Tuesday,0,cat3:cat7:cat4:cat9,cpn3,12.92,12.92
5754,0,cpn2236,1.57,5.51,157.27,151.593055555556,0,2015-03-05,44,Thursday,1.26,1,2015-03-10 00:00:01,2015-03-03 16:24:26,2015-03-05 19:42:44,16.4069444444444,brand2,cat5:cat7,9,cat1,0,100.288055555556,0,1.26,0,brand20,prod108,0,0,cpn1535,6.34,1.81,1.26,prod44,2015-03-03 00:00:01,user76,0,51.305,prod131,brand4,2015-03-03,26,Tuesday,0,cat23:cat10:cat5:cat18,cpn1222,2.87,1.91
