"orderID","userID","userID_fac","order_num_times","order_total_times","basket_value","ave_basket_value","med_basket_value","basket_value_over500","num_couponUsed_perorder","num_order_couponUsed_peruser","total_num_couponUsed","total_num_coupon1Used","total_num_coupon2Used","total_num_coupon3Used"
5708,"515572f376d627c52cf3c1c2929e541c",972,2,2,295.23,307.78,307.78,0,2,1,2,0,1,1
5709,"0ef4890196ce454c46898bcaf3684965",169,2,2,186.07,182.205,182.205,0,0,0,0,0,0,0
5710,"6745c957872f7dce53df6925a6255d12",1211,4,4,116.47,135.8275,133.79,0,1,3,7,2,2,3
5711,"8a9cb585394ea221ac2d6557341be70d",1630,4,6,355.11,353.793333333333,353.88,0,1,5,5,4,0,1
5712,"d6e93f0f26d0aeecf3d97b98e2026c4e",2503,3,3,302.87,345.133333333333,338.34,0,0,1,1,0,1,0
5713,"dc758d3defcf847227a02d3ed9e22ba2",2574,3,3,510.29,440.9,450.64,1,1,1,1,1,0,0
5714,"23b78c9284e2aab0df7ccdc7dbff54a3",449,5,5,212.05,211.884,212.05,0,0,0,0,0,0,0
5715,"8662e7ec4d682a619a66bdc506b9df7e",1570,1,1,266.42,266.42,266.42,0,2,1,2,0,1,1
5716,"b8fa046037a976ab09fb3c93e0c4735e",2178,2,2,594.62,543.635,543.635,1,0,0,0,0,0,0
5717,"ce835f518bf3abe760ac2883191d3373",2404,6,6,139.39,170.256666666667,185.355,0,3,4,8,1,3,4
5718,"50f348ae5c1459f94eb03f100731609b",965,10,10,465.69,406.448,370.41,2,0,1,1,0,1,0
5719,"2b828cda7019548ed418a1f1f4423a30",540,1,1,145.88,145.88,145.88,0,0,0,0,0,0,0
5720,"8a9cb585394ea221ac2d6557341be70d",1630,5,6,352.65,353.793333333333,353.88,0,1,5,5,4,0,1
5721,"7923d6a80462bb02e011e4b30e583817",1414,3,3,340.52,353.47,340.52,1,0,1,2,1,0,1
5722,"8a9cb585394ea221ac2d6557341be70d",1630,6,6,352.65,353.793333333333,353.88,0,1,5,5,4,0,1
5723,"f8f34f58e03cef6025d07007754af45b",2881,4,4,200.24,218.2825,200.615,0,0,1,1,0,0,1
5724,"de47be21eb4c420773de7f381f4ef553",2593,3,3,186.12,208.346666666667,193.62,0,0,0,0,0,0,0
5725,"66fd5e850ff5af440bf5ee8fd25e2ecf",1208,8,8,361.59,316.165,342.415,0,0,0,0,0,0,0
5726,"1b8627ecd438ff0df9461cf39309f78e",339,1,1,523.95,523.95,523.95,1,0,0,0,0,0,0
5727,"1bc0c1ad6993e60f8a06731fbacf4fa7",343,4,4,252.81,257.07,241.07,0,1,1,1,1,0,0
5728,"c00da5173c517dfa877f03bbec727ed8",2252,7,7,148.47,151.274285714286,148.47,0,0,2,2,2,0,0
5729,"90bafe921b787328d02e94fe0a57f78a",1709,2,2,141.29,176.185,176.185,0,0,0,0,0,0,0
5730,"4289584acd0c8fdc258f46600b1b8f3b",789,8,8,414.8,383.1975,408.265,0,2,8,16,6,5,5
5731,"5e1362178879c91301939ebaff05763b",1122,1,1,109.48,109.48,109.48,0,0,0,0,0,0,0
5732,"e06ba953ac735c44736d31f4beab445b",2613,3,3,187.83,194.053333333333,196.22,0,0,0,0,0,0,0
5733,"90b466ed2a3fb4b5608c11f696517df8",1708,1,1,96.09,96.09,96.09,0,3,1,3,1,1,1
5734,"94b5258965ae9db83332fb3bf1bd7e21",1751,5,5,128.09,114.794,114.94,0,0,0,0,0,0,0
5735,"b0d7c52ac352b7817a1ae224a5f3f0aa",2073,2,2,327.64,358.32,358.32,0,0,1,1,1,0,0
5736,"8a8c587fe72e74e33f908bed70c20753",1629,4,4,231.46,274.19,260.865,0,0,3,5,2,3,0
5737,"90e5ca93a1473b22ad6e01a842391602",1710,2,2,341.12,264.36,264.36,0,2,1,2,1,0,1
5738,"1a35859153f42bc02174f8882f87a516",325,1,1,141.8,141.8,141.8,0,0,0,0,0,0,0
5739,"167f890915002966ed7c5db9cc6acc37",270,1,1,143.24,143.24,143.24,0,2,1,2,1,1,0
5740,"6b4738db6d21f45d6ecc12bc61254acb",1255,1,1,185.75,185.75,185.75,0,2,1,2,1,0,1
5741,"c7c346453125265bf18d73ae9c64e4e0",2335,9,9,279.71,297.247777777778,293.42,0,0,0,0,0,0,0
5742,"339a648835ec781d3a2f7a71e88654a9",637,3,3,191.26,193.22,191.26,0,0,2,2,2,0,0
5743,"5adad5e0e0072ca693192bf73981f1c1",1078,2,2,187.37,231.155,231.155,0,0,0,0,0,0,0
5744,"b8a9ef9a738b7ce5f532a1263858868e",2173,3,3,299.35,298.563333333333,299.35,0,1,3,3,2,1,0
5745,"41d2a46829c6d892616adad21a6360dd",777,2,2,224.14,206.68,206.68,0,0,1,1,0,0,1
5746,"f1ac98082e5804d5df01113e9ca6d127",2804,4,4,556.28,351.8425,300.485,1,0,0,0,0,0,0
5747,"0e6e5c1cd70005272dedcbf3fd321ce6",163,4,4,290.18,266.595,266.26,0,1,3,4,2,1,1
5748,"6bf38b13e2fe189d786bf3099164252a",1266,4,4,186.35,178.12,186.05,0,0,0,0,0,0,0
5749,"02b066d9602287d108020406fe6aef17",20,8,8,318.2,283.8525,267.625,0,1,3,4,2,1,1
5750,"79c5a04779a02df00779cb8886c2ace8",1422,5,5,173.01,168.752,173.01,0,0,0,0,0,0,0
5751,"aefd157b0c342fb4a9eca0d244fc1875",2052,2,2,163.71,151.345,151.345,0,1,1,1,0,1,0
5752,"8c58d541c7c99b8e0f6439a231678b11",1652,2,2,387.99,412.485,412.485,0,2,2,4,2,1,1
5753,"b506edf952fbaaa72ea115d262649f00",2129,3,3,200.94,243.19,228.31,0,1,2,2,2,0,0
5754,"81e4981a8889a249fb92f40518bc05ad",1519,6,6,157.27,219.523333333333,210.385,0,0,3,3,1,1,1
5755,"09bbf168aeb7c993321d101186f545ce",91,4,4,343.11,400.0025,382.985,0,1,2,2,2,0,0
5756,"7f2ade24c44db1ecd44430c5b10533ef",1490,5,5,340.84,252.88,288.6,0,0,0,0,0,0,0
5757,"39c6ce6b5ba6927b45936404f95ad92f",699,2,2,240.63,239.24,239.24,0,0,0,0,0,0,0
5758,"ba70638fc424ad0ddca68aeb01fb359e",2188,3,3,610.23,529.093333333333,538.49,2,0,1,1,1,0,0
5759,"300c3514fc2181b2fa9a6add9a9bbd8e",592,5,5,93.64,104.058,95.49,0,1,4,7,2,2,3
5760,"608d5ad8dc9ce06ad82c6c8ac0302c43",1139,1,1,206.96,206.96,206.96,0,0,0,0,0,0,0
5761,"2a5af4f05066add1ee0a2f60d6b0c602",526,2,2,277.21,210.685,210.685,0,0,0,0,0,0,0
5762,"e0a0d06e5994cf123c9f73b85a1c664e",2614,6,6,231.18,217.958333333333,220.25,0,0,5,8,5,1,2
5763,"30a3204f4c44e8b4bdd6a50f70c6f757",597,3,3,110.45,102.5,100.49,0,1,3,4,1,2,1
5764,"0fd484f59db2e98ad53026ae45a0bb51",186,2,2,205.99,207.565,207.565,0,2,1,2,1,1,0
5765,"070c63f1773d5bcf2bfcc7a9a41d2513",69,6,6,215.94,228.331666666667,214.855,0,3,3,6,2,1,3
5766,"4676b0879d43a9fd3f63a4168af50797",829,7,7,238.68,200.177142857143,200.52,0,0,1,1,1,0,0
5767,"bf6ffe3c2fd0cca024e4002e6d30404d",2248,4,4,330.47,312.0725,306.875,0,0,0,0,0,0,0
5768,"5aecd58c1a1ddb6ae3966601eab3ca00",1079,1,1,93.22,93.22,93.22,0,0,0,0,0,0,0
5769,"b27dd5ba10b7af0f0f1df6d2810fadd4",2093,4,4,333.85,245.5825,245.905,0,1,1,1,1,0,0
5770,"0db962bf8841b82de67ea8b09c8b6006",150,1,1,231.46,231.46,231.46,0,1,1,1,0,0,1
5771,"c35b1f9d9b85da9c1b34bfadde238199",2287,4,4,560.26,283.8125,222.08,1,0,1,1,0,0,1
5772,"0180c9fa0ee8974ab6b59feaad3292c4",11,4,4,223.82,226.665,228.52,0,0,1,1,0,0,1
5773,"3234894bac848013751b94795189e055",623,1,1,230.11,230.11,230.11,0,1,1,1,0,1,0
5774,"d0da309e04f093b8548a31f7845b12b0",2432,3,3,190.84,195.83,190.84,0,0,0,0,0,0,0
5775,"42191d29e0c2d0411bf61a17aaca3b62",781,4,4,364.09,524.6225,333.085,1,1,2,3,2,1,0
5776,"c5a0de3f5ece3316c11f23d4abb2f647",2318,4,4,240.77,221.7575,240.885,0,0,0,0,0,0,0
5777,"2126bb8e6dad9e2f0d2ab44854aec2ad",413,4,4,3204.14,1712.3575,1690.15,2,1,2,2,0,1,1
5778,"cec4cbc3ddc59c1b4ed210141307a160",2406,2,2,466.34,382.73,382.73,0,2,1,2,1,1,0
5779,"0ef7e91bf0b162af1c079f7e2a97ef58",170,3,4,1064.2,779.28,877.805,3,0,0,0,0,0,0
5780,"574952d8a50ecd767954df19cd955d76",1039,2,2,155.46,766.615,766.615,1,0,1,1,0,0,1
5781,"0ef7e91bf0b162af1c079f7e2a97ef58",170,4,4,1058.6,779.28,877.805,3,0,0,0,0,0,0
5782,"415e3c76507fb1a341e25f14cbbf5b20",770,3,3,306.43,224.726666666667,224.14,0,1,1,1,0,0,1
5783,"fcd6314fa157d2a582aafeb0081e4075",2920,8,8,267.53,236.07,230.53,0,0,2,2,1,1,0
5784,"fb37b4f010dcbd2c6aa12f21c721c5b7",2901,2,2,278.6,297.1,297.1,0,3,1,3,1,1,1
5785,"e0fd477931aa53f3f19eeceb96ba01df",2619,3,3,589.9,341.18,233.03,1,0,0,0,0,0,0
5786,"1e2d06fa6a4031ac07edddb50cf97243",371,2,2,264.94,226.875,226.875,0,1,1,1,1,0,0
5787,"6f9a7d6d34c20b06451983bf7ded0fb3",1300,2,2,927.08,898.715,898.715,2,0,0,0,0,0,0
5788,"b6ad43421b4b4df05f5651fde5c34511",2148,5,5,197.42,213.422,221.45,0,1,5,8,4,1,3
5789,"af5eaa3997b99b943786ac5502873a1a",2059,5,5,192.14,193.398,191.49,0,0,2,2,1,1,0
5790,"8d5283808774d806c847f551346361b2",1673,3,3,133.19,118.926666666667,116.75,0,1,2,3,2,0,1
5791,"a57196d947a7a51a19d20085d18b6b07",1953,6,6,167.32,217.033333333333,221.595,0,0,1,1,1,0,0
5792,"dfd9317a752771a3d312432d4b08c1ed",2608,3,3,230.67,212.84,211.31,0,0,1,1,1,0,0
5793,"0bea2e453945fac19ebe9629892c2bea",122,4,4,258.92,268.17,264.36,0,0,1,1,0,1,0
5794,"73601c0d7e6a845fe2d446181a850170",1350,6,6,185.19,180.571666666667,185.865,0,1,4,6,1,4,1
5795,"a4cf889a78d0bbf9dec62acbff814f56",1944,3,3,196.68,180.563333333333,186.17,0,0,1,1,0,0,1
5796,"5d323f6e92b9fc57cbd3c08084ffe50a",1113,8,8,190.06,203.01125,191.1,0,0,1,1,0,0,1
5797,"96ba8744526a2aeb4d2e5004bc95b50e",1779,1,1,205.52,205.52,205.52,0,0,0,0,0,0,0
5798,"7b088b1590ded8fb040d8554a5b48efe",1437,7,7,114.06,115.384285714286,99.38,0,0,2,2,1,1,0
5799,"80248811933b03b8762127fd1a856168",1499,3,3,265.54,232.893333333333,241.65,0,0,1,1,0,0,1
5800,"8e1561694bc3686bffc5911f7ef7d625",1678,2,2,333.11,317.365,317.365,0,0,1,1,0,0,1
5801,"0418ca3af3077cdda86efedb88deb8ae",40,3,3,189.82,189.543333333333,189.82,0,0,2,2,1,0,1
5802,"d8d61284bc507bb790932df0f3be6f94",2531,2,2,211.64,216.455,216.455,0,2,1,2,1,0,1
5803,"4a8192502e8ae07d6cc1276f8a09a6b3",886,2,2,206.22,312.825,312.825,0,0,1,1,0,0,1
5804,"1fb9d838d627f6bcbb0339be1b431b8f",394,5,5,261.05,332.366,344.08,0,1,4,5,1,2,2
5805,"bcbe6685c1bb98a14aa14ca96e2f3f21",2214,3,3,203.86,287.756666666667,286.43,0,1,1,1,0,1,0
5806,"a453c2aa57599ab2462069cc2a7c6a35",1936,6,6,225.25,137.246666666667,129.505,0,3,5,10,4,4,2
5807,"915f7601bfddb182590468e22467d004",1714,8,8,113,122.72875,117.585,0,1,2,2,1,0,1
5808,"6813c371546a27f89fafd0b3cab81390",1222,2,2,158.01,171.74,171.74,0,2,2,3,1,1,1
5809,"4e50633df21ce82ba850908457a50d02",930,1,1,185.98,185.98,185.98,0,1,1,1,0,1,0
5810,"2bab1752b217fdd3704199dead8fa372",542,29,30,556.41,506.875,526.845,17,0,12,13,7,2,4
5811,"2a3600d52b79c723bb0ec2e47f4649ac",524,2,2,307.41,246.535,246.535,0,2,2,4,2,1,1
5812,"dcc870229ed54d045746ce2587bbeacd",2580,13,13,187.32,145.581538461538,141.48,0,0,4,4,0,2,2
5813,"f3b8f8b63e077fc805d2111d4240418c",2830,2,2,154.54,196.775,196.775,0,0,0,0,0,0,0
5814,"cf7abab0dde1587199a027696263733c",2417,8,8,186.91,186.15,186.05,0,1,7,11,5,4,2
5815,"5df1549ef47483da815373e66d73485d",1120,7,7,107.12,108.684285714286,107.12,0,2,4,11,3,4,4
5816,"c2a37551ba0cbb8afa234b46b16576c3",2280,1,1,154.91,154.91,154.91,0,2,1,2,1,1,0
5817,"2560b4c5ec51789f2ee35906cb39312b",471,6,8,243.13,237.7,230.28,0,0,2,2,2,0,0
5818,"4f60329e744ff4e54afd5a12d1c37dea",946,1,1,290.32,290.32,290.32,0,0,0,0,0,0,0
5819,"4f901734c534943b196c05a150d2ca71",952,5,5,186.4,194.928,193.53,0,0,1,1,0,1,0
5820,"317bf12b1257d6c07cabd06284eddd33",611,8,8,164.72,165.35,165.3,0,0,5,6,2,1,3
5821,"05dee713e6fac49dc4faa95201a4906c",59,3,3,188.85,192.556666666667,194.13,0,1,2,3,1,2,0
5822,"f740bfefd9a0e6db62c8b0ff719c43bc",2868,2,2,186.54,188.18,188.18,0,0,0,0,0,0,0
5823,"f929ef735361e29928150e526255e4a4",2887,7,7,235.07,265.904285714286,221.45,1,0,1,1,0,1,0
5824,"2e32e558909f02a055f987e62f19cac4",577,1,1,335.61,335.61,335.61,0,0,0,0,0,0,0
5825,"efeeec5d5ea967b76d7cbb205a8302d6",2791,5,5,139.21,195.214,211.78,0,0,1,1,0,1,0
5826,"d3c7d575719af9f61dbf8a55f1c8d035",2463,1,1,173.89,173.89,173.89,0,0,0,0,0,0,0
5827,"95a4dea0d286e2f6805db7a1d83a891c",1762,3,3,410.72,457.59,410.72,1,3,3,8,3,3,2
5828,"4eb81c89e3fdbfba5bdc32df220541fc",935,4,4,336.07,373.3875,339.315,1,1,1,1,0,0,1
5829,"5a8f52a7298cbacf4459ed2ad0eed1c6",1075,3,3,259.01,251.386666666667,252.44,0,0,1,1,1,0,0
5830,"4024d746b7fc128280b6edc8bb05b06e",754,5,5,470.56,642.522,609.16,4,0,2,3,1,1,1
5831,"3e3c497959fef2335292ae5cdabc9353",739,2,2,165.51,264.52,264.52,0,1,2,2,1,1,0
5832,"994c32de49404d0b76b891d35f44441e",1803,2,2,210.43,247.34,247.34,0,2,2,3,1,0,2
5833,"2560b4c5ec51789f2ee35906cb39312b",471,7,8,302.45,237.7,230.28,0,0,2,2,2,0,0
5834,"8a586e80cbe072ef8828d151b98de8bb",1627,2,2,196.12,193.505,193.505,0,0,0,0,0,0,0
5835,"452f2b94de98f4bd68888ffb6c84b1f0",818,1,1,233.5,233.5,233.5,0,3,1,3,1,1,1
5836,"222d318f1b519c99be68b80dc6fb2a93",427,1,1,186.03,186.03,186.03,0,0,0,0,0,0,0
5837,"cad497a5c21b10f13c0e662895def959",2368,3,3,211.64,226.61,211.64,0,2,3,4,1,3,0
5838,"4c1e8c059ac555a6d97e16dd5c4069df",906,3,3,96.79,191.94,214.37,0,0,2,2,2,0,0
5839,"8da064b217371bec77cd8662e3e94699",1676,4,4,330.24,335.0175,297.68,1,1,2,3,1,1,1
5840,"faa4afd2b8a4455370e47512d5ae020a",2896,2,2,397.57,347,347,0,0,0,0,0,0,0
5841,"473385c5aed0d4af674fd3a1108e7cd1",842,1,1,221.41,221.41,221.41,0,0,0,0,0,0,0
5842,"9402582047f8a06d8c703cc43c2c476f",1747,2,2,190.38,178.48,178.48,0,1,1,1,0,0,1
5843,"c0dd3819caa4e080721e0ed5be216afe",2261,3,3,388.87,382.476666666667,388.87,1,0,1,1,1,0,0
5844,"c541d86bde5a78e25c6ad9c486c90277",2307,2,2,147.4,188.385,188.385,0,0,0,0,0,0,0
5845,"379b1d8c5cb990bc58475d6afb0ce79b",678,1,1,308.66,308.66,308.66,0,2,1,2,1,0,1
5846,"259d59b62309e9e5a90a91836d900ebd",472,1,1,102.07,102.07,102.07,0,1,1,1,1,0,0
5847,"72d0f60d42a686e2f0fc1938c21cfeba",1346,5,5,231.04,223.234,221.36,0,1,5,8,2,3,3
5848,"426c0eac455df6b11149436e0da23d75",783,8,8,267.44,229.3675,226.085,0,0,2,3,1,1,1
5849,"0ba67ac2b61f874c3532380389066ec2",118,3,3,622.45,436.036666666667,546.13,2,0,0,0,0,0,0
5850,"10a37d83264d5596d96dc4c292cfceda",193,3,3,204.6,197.19,198.07,0,0,0,0,0,0,0
5851,"92a823de68d6fd3cecc86737ab3c0624",1732,7,7,282.12,299.004285714286,301.15,0,2,7,15,6,4,5
5852,"4583cd34e40873fd481457e36be8c693",822,3,3,185.38,124.373333333333,94.29,0,1,1,1,1,0,0
5853,"e48618e244ab14d22dab52be4d4fb1e7",2669,6,6,190.1,193.761666666667,194.065,0,1,5,9,3,3,3
5854,"af139286d13e1cfa717bb100c458b1b6",2054,4,4,134.16,218.385,163.055,0,1,2,2,2,0,0
5855,"8f009d4c8775acb81210fa0bd2773630",1692,1,1,185.38,185.38,185.38,0,0,0,0,0,0,0
5856,"3e26365724d5e2c5cad055eb12a342c8",737,5,5,345.43,322.448,326.3,0,0,1,3,1,1,1
5857,"63f27a5ffe6af9f37ccc59fe9a0851c0",1178,3,3,344.18,301.416666666667,300.6,0,0,1,1,1,0,0
5858,"ce815cc967c756ab3f98a9265118f173",2403,3,3,186.86,187.756666666667,187.28,0,0,1,2,0,1,1
5859,"9f30fe823d7c0659defacf430f7b347c",1877,3,3,261.23,249.13,249.47,0,3,3,5,1,3,1
5860,"c3809288468a0819a65b72a4ce9cbedf",2288,3,3,192.74,191.753333333333,192.74,0,0,1,1,1,0,0
5861,"d835b2280d8a8d3a6b591d9b7ea87dda",2522,4,4,140.04,107.8675,98.295,0,1,2,2,0,1,1
5862,"f91ab3cdbc781428fabccec6afa89e70",2885,2,2,238.87,215.53,215.53,0,3,2,4,2,1,1
5863,"4978f48508f1bd6023e5d66a8882fd92",875,4,4,94.01,140.1,139.695,0,1,4,5,2,1,2
5864,"ffa941e31909f0c5f7092316755f15ae",2957,5,5,206.54,212.238,206.54,0,2,3,4,2,0,2
5865,"81fd689694fda12e6d876fba507de93b",1520,10,10,339.64,221.31,200.66,0,0,4,6,1,4,1
5866,"beff0bcfdab9c29a8cfeb50fd90c8edc",2242,2,2,788.38,667.12,667.12,2,0,1,1,0,1,0
5867,"1e5d8269642c42d56d1ffbf1178d307f",373,6,6,204.13,129.875,120.75,0,1,2,2,1,1,0
5868,"8473afcb4184c01dccdafacf0124221d",1548,1,1,234.05,234.05,234.05,0,1,1,1,1,0,0
5869,"878f84177b1debd5f1fb53f49b7a85f2",1581,4,4,195.71,213.34,204.23,0,0,1,1,1,0,0
5870,"6d7bc7ca956d607f32705b738583edf5",1278,2,2,417.3,384.95,384.95,0,1,2,2,0,2,0
5871,"2b25f64953704005dcf3a8dc34319076",536,9,9,186.12,197.961111111111,188.81,0,3,6,9,5,1,3
5872,"d8d29ee182371fe7d32695ab13c6009f",2530,4,4,195.71,238.385,214.35,0,1,4,4,0,3,1
5873,"4abd1d6147aaaae277c8782fb3da5849",888,4,4,288.93,306.41,294.88,0,0,0,0,0,0,0
5874,"56b0558f5e5b4bbf3bff69e9af19e0de",1029,4,4,294.3,311.0875,310.3,0,0,1,1,1,0,0
5875,"724c0fd9d409018717b82801b99f3042",1339,3,3,186.81,186.503333333333,186.58,0,1,1,1,0,1,0
5876,"bbc9481b96295c140f8cafa5a4707570",2201,5,5,187.83,193.962,192.83,0,0,3,6,3,1,2
5877,"e990329e232ca97959ea931333b04448",2721,2,2,172.18,168.29,168.29,0,1,1,1,1,0,0
5878,"2913904618a96163d7a94a01038e7cf8",509,7,7,240.44,277.245714285714,284.95,0,0,0,0,0,0,0
5879,"69e307d333a5aa6e129c7f3494258741",1243,2,2,93.5,95.235,95.235,0,3,2,4,1,2,1
5880,"0cd4382d561ede6d4c692dee42ff92ab",130,5,5,186.21,194.352,186.21,0,1,4,6,2,2,2
5881,"4d88daf1f14232a756bcb781b93e3529",925,3,3,204.27,282.23,204.27,0,0,2,3,1,1,1
5882,"e481f5b99d13beb378d7b98bc4053589",2668,3,3,261.65,245.846666666667,248.04,0,3,2,6,2,2,2
5883,"5b203ee8243c1a4d2cc69ae4cf57f37e",1083,1,1,231.32,231.32,231.32,0,0,0,0,0,0,0
5884,"e90b6858ef45c6a76c2374dfbb0f1958",2717,4,4,203.9,208.22,206.935,0,0,2,2,1,0,1
5885,"4bbe2cf2f3133630c800ccb9d1d384f2",901,3,3,92.62,92.62,92.62,0,0,0,0,0,0,0
5886,"887577fa5c3473ff2231d16e6672d246",1595,2,2,246.42,296.13,296.13,0,0,1,2,1,0,1
5887,"be0680a81c3b2aedb291a2f36bd252ea",2232,1,1,329.5,329.5,329.5,0,0,0,0,0,0,0
5888,"b562f305579184fbe546c9bc722207d1",2134,3,3,188.44,187.866666666667,188.44,0,1,3,4,1,1,2
5889,"8f4230d216503b7e23c4c7bc9f7ab653",1694,5,5,556.97,245.924,156.25,1,0,0,0,0,0,0
5890,"31385fe70de329d70f3c32e39cf93c62",604,1,2,2475.96,2475.96,2475.96,2,0,0,0,0,0,0
5891,"63c12851fa5db08db84065f59d18410c",1176,4,6,737.07,504.255,513.695,3,0,2,3,1,1,1
5892,"63c12851fa5db08db84065f59d18410c",1176,5,6,744.39,504.255,513.695,3,0,2,3,1,1,1
5893,"70827644819e8a63504888ac660831bf",1311,1,5,1224.9,1224.62,1224.9,5,0,0,0,0,0,0
5894,"b8503565472d13f2d133e8eb41d7590e",2169,4,4,194.5,189.985,190.1,0,2,3,6,2,2,2
5895,"a80bac9313478c2c18266479a1ec2655",1989,2,2,139.67,180.26,180.26,0,0,1,3,1,1,1
5896,"ea8115a33535a0d3c4efa2f2dd7c7219",2733,1,1,173.11,173.11,173.11,0,0,0,0,0,0,0
5897,"70827644819e8a63504888ac660831bf",1311,2,5,1224.9,1224.62,1224.9,5,0,0,0,0,0,0
5898,"63c12851fa5db08db84065f59d18410c",1176,6,6,286.75,504.255,513.695,3,0,2,3,1,1,1
5899,"0f46fcbcb45624bf36ac3db9a04e2b8b",177,2,2,261.42,612.495,612.495,1,0,1,1,0,1,0
5900,"0ae0becc0e5a2b91d2cd50530845cfe1",108,10,10,244.24,333.376,276.795,1,0,2,2,1,1,0
5901,"11d47a6a1817c75306c4d3e4b2c8d304",210,1,1,225.99,225.99,225.99,0,2,1,2,1,0,1
5902,"5d31beb1c2c24ab6586d419a7a22cb24",1112,2,2,318.47,276.885,276.885,0,2,2,3,1,2,0
5903,"cff860c7bc145c0f0273a2aad5b3a91d",2425,2,2,196.45,193.53,193.53,0,1,1,1,0,1,0
5904,"133eff51fb4c1c306609fdcc07946143",229,1,1,247.39,247.39,247.39,0,1,1,1,0,1,0
5905,"f77fdea046ce0a40eb30ac35dde882cd",2872,8,9,328.75,253.46,216.41,0,0,2,2,1,1,0
5906,"4f59577e58f054ab9fe224f87e088af4",945,6,6,168.34,290.88,271.815,1,0,0,0,0,0,0
5907,"b5e023213dffcf5ff462d8159927bcc8",2138,2,2,198.44,272.395,272.395,0,1,2,2,0,2,0
5908,"f77fdea046ce0a40eb30ac35dde882cd",2872,9,9,216.41,253.46,216.41,0,0,2,2,1,1,0
5909,"6fa53408adf43bbc039192e6bcc23705",1302,4,4,209.18,234.005,208.325,0,0,2,2,1,0,1
5910,"9e0f3ea3ac62d2b6a1bdfa1c5d6ea4bd",1862,3,3,273.46,256.403333333333,273.46,0,0,0,0,0,0,0
5911,"a19662f507f30cc31ab027df6f5437c0",1903,2,2,482.87,341.65,341.65,0,0,0,0,0,0,0
5912,"9195c132bfcec99b09f1ef3ca5367333",1716,3,3,197.47,240.383333333333,203.12,0,0,1,1,1,0,0
5913,"6ce38f16eb3e5276bf1af6e0e8e9d4c7",1273,1,1,209.78,209.78,209.78,0,0,0,0,0,0,0
5914,"5157c2df3ead14c40616dff7f0fa679b",973,5,5,221.87,196.928,192.6,0,0,0,0,0,0,0
5915,"2d816536801b22888741cd77dd2a3840",570,4,4,309.77,284.6225,281.635,0,0,0,0,0,0,0
5916,"ed101a5c86374516444c6e11061f8b8b",2761,6,6,134.07,144.146666666667,130.2,0,0,0,0,0,0,0
5917,"0ae56e29ced0b447acf85342b0fd75e4",109,2,2,193.76,190.38,190.38,0,3,1,3,1,1,1
5918,"b858f013549057cd4e3b10bdf92e45df",2170,1,1,582.53,582.53,582.53,1,1,1,1,0,1,0
5919,"283fcbb4b84ce19a07aa4b528e8cb7b6",499,5,5,186.03,189.39,186.72,0,0,0,0,0,0,0
5920,"795beb12742a210cdbf0a7f8134718eb",1417,6,6,171.3,200.978333333333,197.955,0,0,2,2,0,1,1
5921,"27f013f3777135057af58bf61380cb82",496,2,2,143.33,156.69,156.69,0,0,0,0,0,0,0
5922,"6272278d8faf4f6be66e5add131fdbb3",1166,2,2,437.21,383.655,383.655,0,1,1,1,0,1,0
5923,"abdefdf668f01341b424d71f6c24963b",2024,2,2,106.93,126.035,126.035,0,0,0,0,0,0,0
5924,"639d88cd3276f1e09381fa11566518d1",1174,4,4,284.48,237.4075,239.33,0,0,0,0,0,0,0
5925,"cb8d9594d43db84d52844155197a02cd",2377,2,2,94.43,128.305,128.305,0,0,0,0,0,0,0
5926,"d16bbb421eb58a5d70cc594632e6fc11",2437,8,8,150,188.11625,188.3,0,0,4,7,2,3,2
5927,"31385fe70de329d70f3c32e39cf93c62",604,2,2,2475.96,2475.96,2475.96,2,0,0,0,0,0,0
5928,"9c2f62978a28d5c29356d560a9b7e732",1841,3,3,298.42,315.016666666667,322.92,0,1,2,2,1,0,1
5929,"de8f242c8749bf19dd6b0be08929fd8d",2595,2,2,313.98,303.235,303.235,0,0,1,1,1,0,0
5930,"e5d380fa9b38520184d8601aabbb6602",2682,1,2,147.31,138.35,138.35,0,0,0,0,0,0,0
5931,"7debab3b4926e125c0ca3d7388b700ba",1477,5,5,107.9,114.228,107.9,0,0,0,0,0,0,0
5932,"c8acfeefcb3420c93cbd3958d93d250a",2344,1,1,309.72,309.72,309.72,0,1,1,1,0,1,0
5933,"232d842f08d12211c79242b8730e3739",445,2,2,198.67,245.605,245.605,0,1,2,2,0,1,1
5934,"020b283ca051d9b8bd520c3cd921c61b",15,1,1,140.09,140.09,140.09,0,0,0,0,0,0,0
5935,"883d1d49191ac0ca2d54cd603bd91448",1589,6,6,330.93,307.836666666667,304.74,0,0,0,0,0,0,0
5936,"1f2f98f78dbd6ac4d594ec604b3723b4",387,3,3,239.7,214.876666666667,217.19,0,0,0,0,0,0,0
5937,"300451dd65d3b045471b1c02d33bf223",591,5,5,391.88,377.668,324.63,1,0,0,0,0,0,0
5938,"b7455f3a3255713d9734ec00b103d090",2155,1,1,232.34,232.34,232.34,0,1,1,1,1,0,0
5939,"e25626f74abc20e32ed09b987ef84c02",2638,1,1,138.42,138.42,138.42,0,0,0,0,0,0,0
5940,"aca49a720d57131e150fe61e24b3ffcc",2029,5,5,191.63,197.65,200.75,0,1,2,2,2,0,0
