"","couponID","price","basePrice","reward","brand","productGroup","catSub1","catSub2","catSub3","catSub4","catSub5","nSubCats"
"13335","cpn2994",8.98,4.53,1.26,"brand4","prod109","cat12","cat2",NA,NA,NA,2
"13357","cpn2998",6.02,4.01,1.88,"brand3","prod1","cat1","cat15",NA,NA,NA,2
"13362","cpn2999",2.5,1.39,1.26,"brand3","prod111","cat5","cat2",NA,NA,NA,2
"13393","cpn3002",5.33,2.36,1.57,"brand3","prod51","cat8","cat19",NA,NA,NA,2
"13432","cpn3004",7.87,3.15,1.57,"brand5","prod41","cat5","cat2",NA,NA,NA,2
"13473","cpn3007",2.96,8.97,1.57,"brand1","prod109","cat12","cat2",NA,NA,NA,2
"13503","cpn3009",8.8,7.99,1.88,"brand3","prod176","cat12","cat2",NA,NA,NA,2
"13509","cpn3010",2.96,11.86,1.57,"brand3","prod21","cat11","cat12",NA,NA,NA,2
"13599","cpn3015",2.32,0.57,1.57,"brand2","prod90","cat5","cat4",NA,NA,NA,2
"13637","cpn3019",6.02,2.41,1.57,"brand3","prod93","cat10","cat15",NA,NA,NA,2
"13690","cpn3023",4.17,1.85,1.88,"brand3","prod171","cat5","cat18",NA,NA,NA,2
"13758","cpn3029",7.22,2.41,6.28,"brand4","prod145","cat12","cat7",NA,NA,NA,2
"13827","cpn3035",5.46,5.46,1.57,"brand5","prod14","cat5","cat2",NA,NA,NA,2
"13918","cpn3046",10.14,3.38,1.26,"brand3","prod109","cat12","cat2",NA,NA,NA,2
"13947","cpn3049",3.66,2.44,1.57,"brand11","prod66","cat11","cat4",NA,NA,NA,2
"13948","cpn3050",2.55,2.04,0.94,"brand9","prod106","cat8","cat2",NA,NA,NA,2
"13995","cpn3057",4.58,1.53,1.26,"brand3","prod171","cat5","cat18",NA,NA,NA,2
"14005","cpn3058",23.16,0,0.94,"brand3","prod224","cat11","cat2",NA,NA,NA,2
"14055","cpn3061",3.61,1.81,1.26,"brand3","prod99","cat5","cat2",NA,NA,NA,2
"14062","cpn3062",2.73,1.82,1.57,"brand4","prod135","cat11","cat7",NA,NA,NA,2
"14130","cpn3067",2.59,1.23,1.88,"brand2","prod103","cat5","cat19",NA,NA,NA,2
"14167","cpn3071",2.32,0,0.94,"brand3","prod48","cat13","cat19",NA,NA,NA,2
"14216","cpn3075",4.17,1.85,1.88,"brand3","prod171","cat5","cat18",NA,NA,NA,2
"14241","cpn3079",4.58,2.34,1.26,"brand3","prod60","cat5","cat2",NA,NA,NA,2
"14278","cpn3081",2.32,1.16,1.26,"brand3","prod132","cat8","cat4",NA,NA,NA,2
"14442","cpn3088",14.91,7.46,1.57,"brand3","prod116","cat6","cat9",NA,NA,NA,2
"14490","cpn3093",2.73,0,1.26,"brand25","prod17","cat5","cat9",NA,NA,NA,2
"14496","cpn3094",3.24,1.3,1.26,"brand3","prod37","cat5","cat2",NA,NA,NA,2
"14580","cpn3097",4.58,1.83,2.51,"brand2","prod14","cat5","cat2",NA,NA,NA,2
"14584","cpn3098",5.28,3519.56,2.2,"brand4","prod118","cat27","cat11",NA,NA,NA,2
"14597","cpn3100",3.24,1.3,1.26,"brand3","prod37","cat5","cat2",NA,NA,NA,2
"14740","cpn3112",33.81,33.81,1.26,"brand3","prod105","cat11","cat2",NA,NA,NA,2
"14975","cpn3127",6.44,0.31,1.57,"brand2","prod2","cat3","cat9",NA,NA,NA,2
"15007","cpn3129",3.01,4.7,1.57,"brand3","prod16","cat5","cat2",NA,NA,NA,2
"15013","cpn3130",3.43,3.43,1.26,"brand3","prod106","cat8","cat4",NA,NA,NA,2
"15033","cpn3133",3.52,2.2,1.26,"brand3","prod64","cat5","cat7",NA,NA,NA,2
"15050","cpn3134",3.98,10.48,1.88,"brand3","prod4","cat5","cat19",NA,NA,NA,2
"15155","cpn3144",3.89,0.78,1.57,"brand3","prod58","cat5","cat2",NA,NA,NA,2
"15219","cpn3147",3.24,0.98,2.2,"brand3","prod171","cat5","cat18",NA,NA,NA,2
"15227","cpn3148",4.58,2.34,1.26,"brand3","prod60","cat5","cat2",NA,NA,NA,2
"15276","cpn3152",3.15,3.15,1.88,"brand3","prod171","cat5","cat18",NA,NA,NA,2
"15285","cpn3154",3.15,2.28,1.26,"brand3","prod12","cat5","cat9",NA,NA,NA,2
"15306","cpn3155",2.73,0,1.57,"brand3","prod44","cat5","cat15",NA,NA,NA,2
"15343","cpn3158",4.26,0,1.57,"brand3","prod54","cat13","cat9",NA,NA,NA,2
"15392","cpn3163",3.98,0.44,1.26,"brand3","prod21","cat11","cat12",NA,NA,NA,2
"15393","cpn3164",3.24,4.32,1.26,"brand11","prod20","cat11","cat12",NA,NA,NA,2
"15408","cpn3166",4.26,0.85,1.57,"brand2","prod19","cat5","cat4",NA,NA,NA,2
"15424","cpn3167",13.48,4.49,0.94,"brand3","prod159","cat23","cat4",NA,NA,NA,2
"15453","cpn3170",17.41,0.45,1.26,"brand3","prod84","cat20","cat2",NA,NA,NA,2
"15576","cpn3180",2.87,1.44,1.26,"brand2","prod188","cat25","cat5",NA,NA,NA,2
"15618","cpn3183",6.44,1.07,1.26,"brand3","prod27","cat5","cat2",NA,NA,NA,2
"15621","cpn3184",4.58,3.98,2.2,"brand3","prod171","cat5","cat18",NA,NA,NA,2
"15642","cpn3186",4.91,4.91,1.26,"brand3","prod20","cat11","cat12",NA,NA,NA,2
"15647","cpn3188",3.01,3.76,1.88,"brand3","prod57","cat5","cat2",NA,NA,NA,2
"15744","cpn3195",4.91,3.93,0.63,"brand3","prod171","cat5","cat26",NA,NA,NA,2
"15771","cpn3196",2.59,7.85,1.57,"brand3","prod109","cat12","cat2",NA,NA,NA,2
"16072","cpn3216",2.96,1.48,0.94,"brand4","prod69","cat8","cat7",NA,NA,NA,2
"16192","cpn3224",2.73,1.82,0.94,"brand9","prod44","cat5","cat2",NA,NA,NA,2
"16216","cpn3225",3.2,1.48,1.26,"brand20","prod108","cat23","cat7",NA,NA,NA,2
"16219","cpn3226",2.59,0.17,3.14,"brand19","prod32","cat27","cat11",NA,NA,NA,2
"16297","cpn3232",2.73,0,1.26,"brand25","prod17","cat5","cat9",NA,NA,NA,2
"16404","cpn3238",2.73,1.09,2.2,"brand3","prod171","cat5","cat18",NA,NA,NA,2
"16577","cpn3246",8.06,0.94,3.14,"brand3","prod28","cat3","cat9",NA,NA,NA,2
"16588","cpn3247",2.73,0,1.57,"brand3","prod44","cat5","cat15",NA,NA,NA,2
"16847","cpn3262",8.71,1.16,0.94,"brand3","prod4","cat5","cat9",NA,NA,NA,2
"16939","cpn3266",4.54,4.54,1.57,"brand3","prod20","cat11","cat12",NA,NA,NA,2
"16947","cpn3268",3.61,2.41,1.57,"brand5","prod100","cat27","cat2",NA,NA,NA,2
"16948","cpn3269",3.66,2.03,1.57,"brand9","prod51","cat8","cat2",NA,NA,NA,2
"16998","cpn3273",3.33,1.67,1.26,"brand8","prod50","cat5","cat14",NA,NA,NA,2
"17115","cpn3278",6.11,3.39,1.88,"brand3","prod17","cat5","cat2",NA,NA,NA,2
"17121","cpn3279",15.7,3.14,1.26,"brand3","prod57","cat5","cat4",NA,NA,NA,2
"17424","cpn3298",3.66,1.46,1.57,"brand3","prod171","cat5","cat18",NA,NA,NA,2
"17491","cpn3300",2.69,0,0.63,"brand2","prod182","cat12","cat4",NA,NA,NA,2
"17709","cpn3313",2.96,0.66,1.26,"brand3","prod206","cat5","cat2",NA,NA,NA,2
"17790","cpn3319",2.96,2.06,1.26,"brand9","prod157","cat5","cat2",NA,NA,NA,2
"17875","cpn3328",6.02,2,1.26,"brand5","prod105","cat11","cat2",NA,NA,NA,2
"17904","cpn3331",8.52,8.52,1.57,"brand5","prod114","cat5","cat2",NA,NA,NA,2
"18094","cpn3343",2.55,0.02,1.26,"brand2","prod84","cat20","cat9",NA,NA,NA,2
"18166","cpn3346",7.83,1.73,0.94,"brand2","prod51","cat8","cat9",NA,NA,NA,2
"18221","cpn3348",6.95,1.4,1.26,"brand2","prod109","cat12","cat2",NA,NA,NA,2
"18268","cpn3352",2.73,9.1,1.57,"brand4","prod55","cat11","cat7",NA,NA,NA,2
"18271","cpn3353",6.07,1.21,6.28,"brand19","prod123","cat27","cat1",NA,NA,NA,2
"18328","cpn3356",5.51,3.94,0.63,"brand3","prod185","cat8","cat26",NA,NA,NA,2
"18336","cpn3357",5.74,1.33,1.57,"brand3","prod153","cat5","cat18",NA,NA,NA,2
"18408","cpn3362",4.72,0,1.88,"brand3","prod48","cat13","cat19",NA,NA,NA,2
"18688","cpn3382",2.96,1.19,0.94,"brand3","prod68","cat8","cat4",NA,NA,NA,2
"19365","cpn3404",3.98,2.65,1.57,"brand3","prod50","cat5","cat18",NA,NA,NA,2
"19401","cpn3405",4.31,4.31,0.94,"brand4","prod39","cat5","cat7",NA,NA,NA,2
"19541","cpn3410",9.22,3.07,1.57,"brand3","prod109","cat12","cat2",NA,NA,NA,2
"19557","cpn3413",3.2,1.68,0.94,"brand3","prod12","cat5","cat2",NA,NA,NA,2
"19612","cpn3422",4.08,3.39,1.26,"brand5","prod173","cat8","cat2",NA,NA,NA,2
"19637","cpn3423",3.01,5.9,1.57,"brand3","prod16","cat5","cat2",NA,NA,NA,2
"19829","cpn3428",4.35,0.87,0.94,"brand4","prod66","cat11","cat7",NA,NA,NA,2
"19901","cpn3432",10.28,1.71,0.94,"brand3","prod187","cat20","cat7",NA,NA,NA,2
"19902","cpn3433",10.28,1.71,0.94,"brand3","prod169","cat20","cat7",NA,NA,NA,2
"19940","cpn3435",3.66,3.66,0.94,"brand3","prod41","cat5","cat7",NA,NA,NA,2
"19942","cpn3436",3.8,1.75,1.26,"brand3","prod12","cat5","cat2",NA,NA,NA,2
"20094","cpn3441",3.94,1.96,0.94,"brand3","prod114","cat5","cat18",NA,NA,NA,2
"3","cpn3",12.92,12.92,2.2,"brand3","prod3","cat5","cat4","cat2",NA,NA,3
"11","cpn11",3.66,0.73,1.57,"brand4","prod11","cat3","cat7","cat4",NA,NA,3
"39","cpn38",2.69,1.41,1.57,"brand5","prod29","cat5","cat15","cat2",NA,NA,3
"49","cpn48",3.66,0,1.57,"brand6","prod35","cat8","cat4","cat2",NA,NA,3
"50","cpn49",36.58,4.57,1.57,"brand2","prod36","cat3","cat4","cat2",NA,NA,3
"54","cpn53",4.58,3.06,1.57,"brand5","prod39","cat5","cat18","cat2",NA,NA,3
"60","cpn59",7.36,2.95,1.26,"brand5","prod41","cat5","cat4","cat2",NA,NA,3
"63","cpn62",4.45,1.48,0.94,"brand3","prod44","cat16","cat5","cat17",NA,NA,3
"68","cpn67",2.73,2.73,1.57,"brand4","prod47","cat11","cat7","cat19",NA,NA,3
"72","cpn70",2.32,5.79,1.57,"brand4","prod4","cat5","cat7","cat4",NA,NA,3
"80","cpn78",8.1,0.9,1.26,"brand3","prod2","cat16","cat3","cat2",NA,NA,3
"99","cpn96",3.61,1.9,1.88,"brand5","prod29","cat5","cat15","cat2",NA,NA,3
"120","cpn116",2.08,0.42,0,"brand3","prod37","cat5","cat4","cat2",NA,NA,3
"125","cpn120",7.13,1.78,1.26,"brand4","prod11","cat3","cat7","cat4",NA,NA,3
"126","cpn121",4.58,1.14,0.94,"brand5","prod58","cat5","cat15","cat2",NA,NA,3
"144","cpn138",3.98,3.98,0.94,"brand2","prod3","cat5","cat4","cat2",NA,NA,3
"149","cpn142",9.59,1.07,0.94,"brand3","prod2","cat16","cat3","cat2",NA,NA,3
"168","cpn158",2.69,2.69,1.57,"brand4","prod75","cat5","cat7","cat4",NA,NA,3
"180","cpn170",5.37,2.69,1.57,"brand3","prod18","cat5","cat4","cat2",NA,NA,3
"187","cpn177",2.59,0.52,1.57,"brand4","prod47","cat11","cat19","cat4",NA,NA,3
"208","cpn193",9.17,3.67,1.26,"brand4","prod7","cat1","cat7","cat4",NA,NA,3
"213","cpn197",3.66,1.92,1.26,"brand3","prod37","cat5","cat4","cat2",NA,NA,3
"220","cpn201",2.59,0.52,1.57,"brand4","prod83","cat8","cat7","cat4",NA,NA,3
"223","cpn203",10.88,3.2,1.57,"brand2","prod31","cat1","cat4","cat2",NA,NA,3
"226","cpn205",6.25,2.5,0.63,"brand2","prod51","cat8","cat4","cat9",NA,NA,3
"240","cpn215",5.37,2.98,1.57,"brand5","prod29","cat5","cat15","cat2",NA,NA,3
"257","cpn228",9.59,1.07,0.94,"brand3","prod2","cat16","cat3","cat2",NA,NA,3
"262","cpn232",13.85,5.54,1.57,"brand5","prod3","cat5","cat4","cat2",NA,NA,3
"263","cpn233",12.87,0,1.88,"brand5","prod90","cat5","cat13","cat2",NA,NA,3
"287","cpn253",3.98,2.74,1.57,"brand4","prod50","cat5","cat7","cat18",NA,NA,3
"295","cpn259",6.21,8.86,1.57,"brand7","prod40","cat1","cat15","cat4",NA,NA,3
"321","cpn275",4.45,1.58,0.94,"brand3","prod44","cat16","cat5","cat17",NA,NA,3
"328","cpn278",2.41,1.2,1.57,"brand2","prod68","cat8","cat4","cat9",NA,NA,3
"330","cpn280",3.43,0.69,1.57,"brand3","prod58","cat5","cat15","cat2",NA,NA,3
"332","cpn281",5.23,4.19,1.57,"brand5","prod29","cat5","cat15","cat2",NA,NA,3
"349","cpn294",3.52,2.34,2.2,"brand3","prod105","cat11","cat19","cat4",NA,NA,3
"384","cpn320",4.54,1.33,1.88,"brand5","prod73","cat5","cat18","cat2",NA,NA,3
"393","cpn327",5.93,3.11,1.88,"brand5","prod29","cat5","cat15","cat2",NA,NA,3
"412","cpn341",14.82,8.22,0.63,"brand6","prod45","cat1","cat4","cat9",NA,NA,3
"414","cpn343",3.66,3.33,1.26,"brand3","prod57","cat5","cat4","cat2",NA,NA,3
"422","cpn347",10.14,0,1.88,"brand3","prod14","cat5","cat4","cat2",NA,NA,3
"423","cpn348",7.36,1.47,2.2,"brand3","prod3","cat5","cat4","cat2",NA,NA,3
"464","cpn379",8.1,0.9,1.26,"brand3","prod2","cat3","cat2","cat17",NA,NA,3
"471","cpn386",3.66,1.46,1.57,"brand3","prod58","cat10","cat5","cat2",NA,NA,3
"489","cpn399",8.29,4.14,1.57,"brand5","prod114","cat5","cat9","cat2",NA,NA,3
"523","cpn419",12.23,4.08,0,"brand4","prod131","cat1","cat7","cat15",NA,NA,3
"538","cpn431",6.3,3.15,0.63,"brand4","prod51","cat8","cat7","cat15",NA,NA,3
"540","cpn433",3.24,4.32,1.57,"brand5","prod103","cat5","cat15","cat2",NA,NA,3
"567","cpn450",2.73,3.03,1.88,"brand5","prod29","cat5","cat15","cat2",NA,NA,3
"579","cpn457",2.55,1.58,1.26,"brand4","prod29","cat5","cat7","cat4",NA,NA,3
"592","cpn467",7.22,2.89,2.2,"brand5","prod24","cat5","cat15","cat2",NA,NA,3
"595","cpn470",14.08,3.12,1.26,"brand2","prod26","cat3","cat4","cat2",NA,NA,3
"596","cpn471",3.66,1.58,1.57,"brand3","prod103","cat5","cat19","cat4",NA,NA,3
"607","cpn476",2.96,0.59,0.94,"brand3","prod135","cat11","cat15","cat4",NA,NA,3
"638","cpn499",11.07,5.53,2.2,"brand4","prod86","cat3","cat7","cat4",NA,NA,3
"640","cpn501",9.17,4.58,0,"brand4","prod131","cat1","cat7","cat15",NA,NA,3
"664","cpn513",9.22,6.14,1.57,"brand7","prod30","cat1","cat15","cat9",NA,NA,3
"669","cpn516",3.66,1.92,1.26,"brand3","prod37","cat5","cat4","cat2",NA,NA,3
"685","cpn525",2.32,0.46,0.63,"brand2","prod68","cat8","cat4","cat9",NA,NA,3
"709","cpn543",6.67,1.8,1.26,"brand2","prod33","cat1","cat4","cat9",NA,NA,3
"718","cpn550",3.06,0.61,0.94,"brand2","prod68","cat8","cat4","cat9",NA,NA,3
"755","cpn567",9.59,1.18,0.94,"brand3","prod2","cat16","cat3","cat2",NA,NA,3
"772","cpn576",7.32,2.93,0.94,"brand4","prod33","cat1","cat7","cat4",NA,NA,3
"774","cpn578",2.55,0.51,1.57,"brand4","prod59","cat5","cat7","cat4",NA,NA,3
"792","cpn584",4.4,4.88,2.2,"brand5","prod29","cat5","cat15","cat2",NA,NA,3
"807","cpn589",2.64,0.66,1.26,"brand3","prod37","cat5","cat4","cat2",NA,NA,3
"810","cpn592",4.58,0,1.57,"brand4","prod57","cat5","cat7","cat4",NA,NA,3
"821","cpn597",4.54,1.13,0.94,"brand11","prod123","cat10","cat5","cat18",NA,NA,3
"841","cpn609",15.28,5.09,1.26,"brand2","prod131","cat1","cat15","cat4",NA,NA,3
"843","cpn611",8.8,1.76,1.88,"brand3","prod3","cat5","cat15","cat4",NA,NA,3
"864","cpn626",5.51,2.75,1.57,"brand5","prod64","cat5","cat15","cat2",NA,NA,3
"880","cpn637",6.95,0.77,1.88,"brand2","prod2","cat3","cat4","cat2",NA,NA,3
"905","cpn650",5.51,1.37,2.2,"brand4","prod59","cat5","cat15","cat2",NA,NA,3
"930","cpn668",4.26,1.7,1.26,"brand4","prod49","cat5","cat7","cat4",NA,NA,3
"933","cpn670",4.58,2.29,1.26,"brand4","prod144","cat5","cat7","cat4",NA,NA,3
"977","cpn694",5.97,1.24,1.57,"brand3","prod43","cat3","cat9","cat2",NA,NA,3
"983","cpn698",5.46,1.36,2.2,"brand2","prod2","cat3","cat4","cat2",NA,NA,3
"984","cpn699",4.58,0.92,1.26,"brand5","prod58","cat5","cat15","cat2",NA,NA,3
"1026","cpn725",3.66,1.46,1.57,"brand5","prod52","cat5","cat15","cat2",NA,NA,3
"1062","cpn744",7.87,2.62,0.94,"brand5","prod59","cat5","cat15","cat2",NA,NA,3
"1084","cpn754",11.02,13.77,0,"brand21","prod40","cat1","cat15","cat9",NA,NA,3
"1122","cpn776",3.15,1.57,1.26,"brand2","prod29","cat5","cat18","cat4",NA,NA,3
"1152","cpn789",3.52,3.91,1.88,"brand5","prod29","cat5","cat15","cat2",NA,NA,3
"1166","cpn795",3.33,1.67,0.94,"brand2","prod88","cat11","cat4","cat2",NA,NA,3
"1174","cpn801",3.52,1.76,0.63,"brand4","prod104","cat8","cat7","cat4",NA,NA,3
"1202","cpn811",6.44,3.58,1.57,"brand5","prod29","cat5","cat15","cat2",NA,NA,3
"1206","cpn812",8.29,1.66,1.26,"brand4","prod3","cat5","cat7","cat15",NA,NA,3
"1220","cpn818",5.09,1.27,1.26,"brand11","prod123","cat10","cat5","cat18",NA,NA,3
"1224","cpn820",3.24,1.07,1.26,"brand5","prod59","cat5","cat15","cat2",NA,NA,3
"1232","cpn823",8.1,0.9,1.26,"brand3","prod2","cat16","cat3","cat2",NA,NA,3
"1270","cpn837",3.43,2.28,1.26,"brand4","prod106","cat8","cat7","cat4",NA,NA,3
"1281","cpn843",3.24,1.3,1.57,"brand5","prod52","cat5","cat15","cat2",NA,NA,3
"1313","cpn859",8.75,3.8,1.26,"brand3","prod159","cat23","cat15","cat4",NA,NA,3
"1334","cpn873",8.06,0.94,2.51,"brand3","prod28","cat3","cat15","cat9",NA,NA,3
"1368","cpn889",2.41,1.26,2.2,"brand2","prod103","cat5","cat4","cat2",NA,NA,3
"1370","cpn891",8.1,0.9,1.26,"brand3","prod2","cat16","cat3","cat2",NA,NA,3
"1515","cpn946",3.33,1.33,1.57,"brand5","prod58","cat5","cat15","cat2",NA,NA,3
"1531","cpn951",2.78,2.78,1.88,"brand22","prod61","cat11","cat4","cat2",NA,NA,3
"1544","cpn954",6.44,1.83,1.57,"brand11","prod123","cat10","cat5","cat18",NA,NA,3
"1552","cpn958",5.51,2.75,1.26,"brand1","prod1","cat1","cat9","cat2",NA,NA,3
"1554","cpn959",6.02,2.41,2.2,"brand5","prod24","cat5","cat15","cat2",NA,NA,3
"1632","cpn984",7.78,3.89,1.26,"brand3","prod57","cat5","cat4","cat2",NA,NA,3
"1662","cpn998",5.46,1.76,1.88,"brand5","prod73","cat5","cat18","cat2",NA,NA,3
"1667","cpn1001",5.09,2.04,1.26,"brand5","prod58","cat5","cat15","cat2",NA,NA,3
"1726","cpn1028",3.66,2.03,0.63,"brand3","prod81","cat16","cat1","cat17",NA,NA,3
"1730","cpn1030",4.17,2.08,1.26,"brand3","prod51","cat8","cat5","cat18",NA,NA,3
"1734","cpn1032",2.73,0.55,1.26,"brand3","prod58","cat5","cat15","cat2",NA,NA,3
"1743","cpn1035",8.29,0,1.26,"brand5","prod90","cat5","cat4","cat2",NA,NA,3
"1744","cpn1036",3.43,0.69,1.57,"brand3","prod58","cat5","cat15","cat2",NA,NA,3
"1745","cpn1037",2.32,1.16,0.94,"brand3","prod144","cat5","cat7","cat2",NA,NA,3
"1747","cpn1038",9.35,2.33,1.26,"brand4","prod51","cat8","cat7","cat19",NA,NA,3
"1895","cpn1099",4.58,4.58,1.88,"brand3","prod113","cat11","cat15","cat4",NA,NA,3
"2073","cpn1158",10.93,4.37,1.88,"brand5","prod3","cat5","cat15","cat2",NA,NA,3
"2079","cpn1159",7.13,3.57,1.57,"brand5","prod41","cat5","cat4","cat2",NA,NA,3
"2086","cpn1160",4.12,2.29,1.57,"brand4","prod132","cat8","cat7","cat15",NA,NA,3
"2133","cpn1175",6.02,2,1.26,"brand5","prod59","cat5","cat15","cat2",NA,NA,3
"2139","cpn1179",3.61,0.72,1.57,"brand3","prod58","cat5","cat15","cat2",NA,NA,3
"2164","cpn1192",2.32,2.89,1.26,"brand2","prod95","cat8","cat4","cat9",NA,NA,3
"2253","cpn1221",13.71,1.71,1.57,"brand3","prod127","cat8","cat19","cat9",NA,NA,3
"2353","cpn1249",6.02,2.32,1.88,"brand3","prod74","cat1","cat15","cat9",NA,NA,3
"2401","cpn1269",2.73,2.73,1.57,"brand4","prod47","cat11","cat7","cat4",NA,NA,3
"2405","cpn1270",8.1,0.9,1.26,"brand3","prod2","cat16","cat3","cat2",NA,NA,3
"2446","cpn1288",3.94,0,2.2,"brand5","prod64","cat5","cat15","cat2",NA,NA,3
"2508","cpn1305",3.43,0.69,1.57,"brand3","prod58","cat5","cat15","cat2",NA,NA,3
"2645","cpn1351",7.97,1.59,1.88,"brand5","prod2","cat3","cat15","cat2",NA,NA,3
"2649","cpn1355",5.37,4.88,1.26,"brand4","prod12","cat5","cat7","cat4",NA,NA,3
"2670","cpn1358",3.98,0.8,1.57,"brand4","prod59","cat5","cat7","cat15",NA,NA,3
"2683","cpn1364",2.32,0.46,1.57,"brand3","prod58","cat5","cat15","cat2",NA,NA,3
"2767","cpn1394",3.47,2.78,1.57,"brand5","prod132","cat8","cat15","cat2",NA,NA,3
"2834","cpn1414",5,2.08,1.57,"brand11","prod178","cat10","cat5","cat18",NA,NA,3
"2858","cpn1422",7.97,1.59,1.88,"brand5","prod2","cat3","cat15","cat2",NA,NA,3
"2862","cpn1425",6.44,0.85,0.94,"brand3","prod27","cat5","cat7","cat2",NA,NA,3
"2878","cpn1431",16.3,2.04,1.88,"brand2","prod51","cat8","cat19","cat9",NA,NA,3
"2889","cpn1437",2.64,2.64,1.57,"brand4","prod75","cat5","cat7","cat2",NA,NA,3
"2892","cpn1440",3.33,1.39,1.26,"brand20","prod108","cat23","cat7","cat4",NA,NA,3
"2921","cpn1452",2.59,1.04,1.57,"brand4","prod27","cat5","cat7","cat4",NA,NA,3
"2926","cpn1453",5.37,23.87,1.26,"brand1","prod63","cat5","cat7","cat2",NA,NA,3
"2931","cpn1454",5.46,1.6,1.57,"brand5","prod37","cat5","cat15","cat2",NA,NA,3
"2967","cpn1462",5.09,1.02,1.26,"brand21","prod52","cat5","cat15","cat9",NA,NA,3
"2975","cpn1465",2.32,463.1,1.57,"brand3","prod58","cat5","cat15","cat2",NA,NA,3
"2979","cpn1467",4.58,3.06,1.57,"brand5","prod14","cat5","cat4","cat2",NA,NA,3
"2996","cpn1470",8.06,0.94,1.88,"brand3","prod28","cat3","cat15","cat9",NA,NA,3
"3020","cpn1476",7.97,1.59,1.88,"brand5","prod2","cat3","cat15","cat2",NA,NA,3
"3090","cpn1496",15.28,6.11,1.57,"brand5","prod3","cat5","cat15","cat2",NA,NA,3
"3108","cpn1502",2.59,1.3,1.26,"brand3","prod37","cat5","cat4","cat2",NA,NA,3
"3183","cpn1519",4.45,10.34,1.57,"brand3","prod4","cat5","cat19","cat9",NA,NA,3
"3219","cpn1527",7.36,1.47,1.88,"brand3","prod3","cat5","cat4","cat9",NA,NA,3
"3234","cpn1531",5.51,17.77,1.57,"brand3","prod4","cat5","cat19","cat4",NA,NA,3
"3369","cpn1564",5.51,1.62,1.57,"brand5","prod37","cat5","cat15","cat2",NA,NA,3
"3386","cpn1570",5.51,3.06,1.88,"brand20","prod108","cat23","cat5","cat18",NA,NA,3
"3438","cpn1586",6.02,0,1.26,"brand3","prod63","cat5","cat18","cat9",NA,NA,3
"3651","cpn1638",7.36,3.68,1.88,"brand5","prod37","cat5","cat4","cat2",NA,NA,3
"3670","cpn1643",12.83,3.2,1.26,"brand5","prod127","cat8","cat19","cat2",NA,NA,3
"3739","cpn1661",9.22,2.96,1.26,"brand20","prod108","cat23","cat5","cat18",NA,NA,3
"3804","cpn1674",2.5,0.5,1.57,"brand3","prod58","cat5","cat15","cat2",NA,NA,3
"3813","cpn1675",11.99,2.4,1.57,"brand3","prod3","cat5","cat15","cat4",NA,NA,3
"3839","cpn1685",3.61,1.61,0.94,"brand3","prod57","cat5","cat4","cat2",NA,NA,3
"3927","cpn1708",5.51,1.69,1.88,"brand5","prod37","cat5","cat15","cat2",NA,NA,3
"3954","cpn1715",2.55,1.58,1.26,"brand4","prod29","cat5","cat7","cat4",NA,NA,3
"4200","cpn1761",2.96,2.82,1.57,"brand14","prod99","cat5","cat7","cat9",NA,NA,3
"4338","cpn1779",2.5,0.5,1.57,"brand3","prod58","cat5","cat15","cat2",NA,NA,3
"4437","cpn1796",6.02,2.41,1.57,"brand4","prod3","cat5","cat7","cat4",NA,NA,3
"4443","cpn1798",5.33,3.13,1.26,"brand3","prod37","cat5","cat18","cat4",NA,NA,3
"4541","cpn1821",2.73,0.68,1.26,"brand3","prod37","cat5","cat4","cat2",NA,NA,3
"4634","cpn1837",30.1,6.02,1.26,"brand4","prod196","cat11","cat7","cat2",NA,NA,3
"4698","cpn1848",5.19,3.45,1.57,"brand5","prod197","cat5","cat15","cat2",NA,NA,3
"4768","cpn1858",4.26,1.7,0.94,"brand3","prod106","cat8","cat4","cat2",NA,NA,3
"4780","cpn1865",4.91,0,1.57,"brand3","prod4","cat5","cat19","cat4",NA,NA,3
"4998","cpn1907",22.18,8.87,1.88,"brand5","prod24","cat5","cat15","cat2",NA,NA,3
"5059","cpn1922",7.18,1.59,0.63,"brand3","prod104","cat8","cat4","cat2",NA,NA,3
"5277","cpn1956",3.33,1.33,1.57,"brand5","prod58","cat5","cat15","cat2",NA,NA,3
"5280","cpn1957",6.44,3.9,1.57,"brand3","prod103","cat5","cat15","cat4",NA,NA,3
"5283","cpn1959",3.98,10.21,1.88,"brand3","prod4","cat5","cat19","cat4",NA,NA,3
"5358","cpn1969",7.87,5.24,1.26,"brand5","prod50","cat5","cat9","cat2",NA,NA,3
"5615","cpn2006",6.44,1.83,1.57,"brand11","prod123","cat10","cat5","cat18",NA,NA,3
"5719","cpn2024",3.47,0.06,1.57,"brand3","prod139","cat6","cat20","cat9",NA,NA,3
"5856","cpn2048",14.03,0,0.94,"brand21","prod3","cat5","cat15","cat9",NA,NA,3
"5880","cpn2054",4.54,4.77,1.57,"brand5","prod37","cat5","cat15","cat2",NA,NA,3
"6129","cpn2098",3.47,0.06,1.57,"brand3","prod139","cat6","cat20","cat9",NA,NA,3
"6132","cpn2099",6.39,2.28,1.57,"brand5","prod37","cat5","cat15","cat2",NA,NA,3
"6216","cpn2116",5.37,0.35,1.26,"brand1","prod63","cat5","cat7","cat2",NA,NA,3
